source,target,key,relationship_type,layer,confidence,trial_id,evidence_text,direction,temporal_marker
Marx le Clerc bourgeois de Ste Marie,"Daultzinom de la Croix bourgeois de Ste Marie
Had two children who became ill on",0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Marx le Clerc bourgeois de Ste Marie,Anne femme Loys de Chastenot hostelier de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Marx le Clerc bourgeois de Ste Marie,Benicte femme Fiacre Vincent de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Marx le Clerc bourgeois de Ste Marie,Franceoise femme Jacques Rozel de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Marx le Clerc bourgeois de Ste Marie,Barbe veuve Jean de la Fraisse de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Marx le Clerc bourgeois de Ste Marie,Margueritte femme Colas des Pommettes bourgeois de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Marx le Clerc bourgeois de Ste Marie,Colas Bagre de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Marx le Clerc bourgeois de Ste Marie,Colas Jean Denise bouchier et bourgeois de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Marx le Clerc bourgeois de Ste Marie,Estienne Chastelet dit Larchier,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Colin Dentandt,"B 8693 no 2; witch 231, Jean Aulbry du Vivier d'Etival",0,TESTIFIED_AGAINST,accusation,0.95,w231,Witness 5 in trial w231,directed,1604.0
Charles Commis de Raon,"B 8719 no 3; witch 292, Dion veuve Jean Remy de Raon",0,TESTIFIED_AGAINST,accusation,0.95,w292,Witness 11 in trial w292,directed,1617.0
Georgeon Claudon Noel,"B 8707 no 5; witch 257, Jennon la Mouratte, femme Bertremin de Laval, de",0,TESTIFIED_AGAINST,accusation,0.95,w257,Witness 5 in trial w257,directed,1611.0
Georgeon Claudon Noel,"B 8707 no 7; witch 259, Jean Seigaire de Nompatelize",0,TESTIFIED_AGAINST,accusation,0.95,w259,Witness 6 in trial w259,directed,1599.0
Georgeon Claudon Noel,"B 8707 no 8; witch 260, Jennon veuve Colas Ydoulx, de Nompatelize",0,TESTIFIED_AGAINST,accusation,0.95,w260,Witness 15 in trial w260,directed,1611.0
Georgeon Claudon Noel,Hellaine femme Didier Claudon Noel,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Georgeon Claudon Noel,Anne femme Jean Regnauldin,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Georgeon Claudon Noel,Jennon femme Jean Doridant,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Georgeon Claudon Noel,Marguitte femme Nicolas de Cariolle,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Georgeon Claudon Noel,Claudatte femme Symon de Besmont,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Georgeon Claudon Noel,Mengeotte femme Girard Toussainct,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Georgeon Claudon Noel,Nicolas Claude Girard,0,CO_WITNESS,co_presence,0.5,w259,Both witnessed in w259,undirected,
Jenotte,Jean Sterbey,0,SPOUSE_OF,kinship,1.0,w286,Jenotte femme Jean Sterbey de la Grandefosse,undirected,
Dieudonnée femme Pierre Chrestien,"B 8682 no 3; witch 181, Jean Pelisson de Moriviller",0,TESTIFIED_AGAINST,accusation,0.95,w181,Witness 4 in trial w181,directed,1598.0
Dieudonnée femme Pierre Chrestien,Catherine veuve Demenge Perrise,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Dieudonnée femme Pierre Chrestien,Colas Guezey,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Dieudonnée femme Pierre Chrestien,Anthoinette femme Claudon Poirresson,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Dieudonnée femme Pierre Chrestien,"? Parisot Goeury
Told of wife's death",0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Dieudonnée femme Pierre Chrestien,Catherine fille feu Demenge Perrise,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Dieudonnée femme Pierre Chrestien,"Claudatte femme Thoussainct Gornay
Quarrel with his wife over hen he had killed",0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Dieudonnée femme Pierre Chrestien,"Jean Guezey
Long reputation; 6 years earlier had passed Jean in woods without sa",0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
B 7394; witch 125,Pierrot Cosson and his wife Jeannotte,0,CO_ACCUSED,co_presence,0.9,w125,Co-accused in w125,undirected,1618.0
B 7394; witch 125,of Malzeville,0,CO_ACCUSED,co_presence,0.9,w125,Co-accused in w125,undirected,1618.0
B 8959 no 2; witch 322,Agnes femme Chrestofle Marcoussan,0,CO_ACCUSED,co_presence,0.9,w322,Co-accused in w322,undirected,1598.0
B 8959 no 2; witch 322,de St Nicolas,0,CO_ACCUSED,co_presence,0.9,w322,Co-accused in w322,undirected,1598.0
Nicolas Vanderchamps bourgeois a Bruyeres,"B 3789 No 3; Witch 060, Petroniere femme Jean Varnier dit Bessat, de Bruyères",0,TESTIFIED_AGAINST,accusation,0.95,w060,Witness 2 in trial w060,directed,1615.0
Claudatte femme Aulbry Austett de Reillon,"B 3327 no 4; Witch 040, Nicolas Raimbault de Reillon",0,TESTIFIED_AGAINST,accusation,0.95,w040,Witness 5 in trial w040,directed,1604.0
Claudatte femme Aulbry Austett de Reillon,Urbain Jean Colin de Reillon,0,CO_WITNESS,co_presence,0.5,w040,Both witnessed in w040,undirected,
Claudatte femme Aulbry Austett de Reillon,George Guirien de Reillon,0,CO_WITNESS,co_presence,0.5,w040,Both witnessed in w040,undirected,
Claudatte femme Aulbry Austett de Reillon,Chrestienne femme a Nicolas Hachon de Reillon,0,CO_WITNESS,co_presence,0.5,w040,Both witnessed in w040,undirected,
Claudatte femme Aulbry Austett de Reillon,Dieudonné Marchal de Reillon,0,CO_WITNESS,co_presence,0.5,w040,Both witnessed in w040,undirected,
Claudatte femme Aulbry Austett de Reillon,Jehenne femme Jean Dieudegnon de Reillon,0,CO_WITNESS,co_presence,0.5,w040,Both witnessed in w040,undirected,
Athanaise,"B 8707 no 2; witch 254, Bastien Stablo de la Bolle",0,TESTIFIED_AGAINST,accusation,0.95,w254,Witness 25 in trial w254,directed,1610.0
Franceoise femme Jacques Rozel de Ste Marie,"B 9554 no 1; witch 331, Appoline femme Bastien Belz mineur de Ste Marie",0,TESTIFIED_AGAINST,accusation,0.95,w331,Witness 5 in trial w331,directed,1580.0
Franceoise femme Jacques Rozel de Ste Marie,Barbe veuve Jean de la Fraisse de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Franceoise femme Jacques Rozel de Ste Marie,Margueritte femme Colas des Pommettes bourgeois de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Franceoise femme Jacques Rozel de Ste Marie,Colas Bagre de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Franceoise femme Jacques Rozel de Ste Marie,Colas Jean Denise bouchier et bourgeois de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Franceoise femme Jacques Rozel de Ste Marie,Estienne Chastelet dit Larchier,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Jacotte femme Georgeon Jacot Simon,"B 8687 no 4; witch 202, Penthecoste femme Georgeon Didier Miette de la Rochatte",0,TESTIFIED_AGAINST,accusation,0.95,w202,Witness 5 in trial w202,directed,1601.0
Jacotte femme Georgeon Jacot Simon,Dieudonnée femme Jacquin Frampart,0,CO_WITNESS,co_presence,0.5,w202,Both witnessed in w202,undirected,
Jacotte femme Georgeon Jacot Simon,Clemence femme Hidoulf Cognolle,0,CO_WITNESS,co_presence,0.5,w202,Both witnessed in w202,undirected,
Jacotte femme Georgeon Jacot Simon,Georgeon Jacot Didier Simon,0,CO_WITNESS,co_presence,0.5,w202,Both witnessed in w202,undirected,
Jacotte femme Georgeon Jacot Simon,Colas de Lavelline,0,CO_WITNESS,co_presence,0.5,w202,Both witnessed in w202,undirected,
Jacotte femme Georgeon Jacot Simon,Mengeotte femme Colas Rolat,0,CO_WITNESS,co_presence,0.5,w202,Both witnessed in w202,undirected,
Anthoine Demenge Anthoine d'Aidoile,"B 3789 no 4; witch 061, Ysabeau veuve Nicolas Demenge Richard, d'Aydoilles",0,TESTIFIED_AGAINST,accusation,0.95,w061,Witness 2 in trial w061,directed,1615.0
Anthoine Demenge Anthoine d'Aidoile,Georgeon Prevost d'Aidoile,0,CO_WITNESS,co_presence,0.5,w061,Both witnessed in w061,undirected,
Anthoine Demenge Anthoine d'Aidoile,Nicolas Guenguez d'Aidoile,0,CO_WITNESS,co_presence,0.5,w061,Both witnessed in w061,undirected,
Anthoine Demenge Anthoine d'Aidoile,Mengeotte femme Nicolas Guenguez,0,CO_WITNESS,co_presence,0.5,w061,Both witnessed in w061,undirected,
Anthoine Demenge Anthoine d'Aidoile,Claudon Ferry d'Aidoile,0,CO_WITNESS,co_presence,0.5,w061,Both witnessed in w061,undirected,
Anthoine Demenge Anthoine d'Aidoile,Mengeon le Duc d'Aidoile,0,CO_WITNESS,co_presence,0.5,w061,Both witnessed in w061,undirected,
Anthoine Demenge Anthoine d'Aidoile,Demenge Didier Blot d'Aidoile,0,CO_WITNESS,co_presence,0.5,w061,Both witnessed in w061,undirected,
Anthoine Demenge Anthoine d'Aidoile,Marie Demenge Jean Priay femme du precedant,0,CO_WITNESS,co_presence,0.5,w061,Both witnessed in w061,undirected,
Anthoine Demenge Anthoine d'Aidoile,Nicolas Anthoine d'Aidoile,0,CO_WITNESS,co_presence,0.5,w061,Both witnessed in w061,undirected,
Clemence femme du precedent,"B 3335 no 1; witch 043, Jennon veuve Jean Zabey, de Leintrey",0,TESTIFIED_AGAINST,accusation,0.95,w043,Witness 2 in trial w043,directed,1608.0
Clemence femme du precedent,Jean Hellenix,0,CO_WITNESS,co_presence,0.5,w043,Both witnessed in w043,undirected,
Clemence femme du precedent,Sebille veuve Nicolas Bourdemont,0,CO_WITNESS,co_presence,0.5,w043,Both witnessed in w043,undirected,
Clemence femme du precedent,Jennon femme Jean Goudel,0,CO_WITNESS,co_presence,0.5,w043,Both witnessed in w043,undirected,
Clemence femme du precedent,Jennon veuve Grand Demenge,0,CO_WITNESS,co_presence,0.5,w043,Both witnessed in w043,undirected,
Clemence femme du precedent,Jennon veuve Demenge Vannier,0,CO_WITNESS,co_presence,0.5,w043,Both witnessed in w043,undirected,
Clemence femme du precedent,Henry Claudon,0,CO_WITNESS,co_presence,0.5,w043,Both witnessed in w043,undirected,
Clemence femme du precedent,Catherine femme du precedent,0,CO_WITNESS,co_presence,0.5,w043,Both witnessed in w043,undirected,
Clemence femme du precedent,Jennon femme Didier Jobard,0,CO_WITNESS,co_presence,0.5,w043,Both witnessed in w043,undirected,
Demenge Maguison,"B 7134 no 3; witch 114, Annon Bourguignotte, femme Didier Galay, de Bettoncourt",0,TESTIFIED_AGAINST,accusation,0.95,w114,Witness 4 in trial w114,directed,1624.0
Demenge Maguison,Isabelle Remy Rainville,0,CO_WITNESS,co_presence,0.5,w114,Both witnessed in w114,undirected,
Demenge Maguison,Jean Vincent,0,CO_WITNESS,co_presence,0.5,w114,Both witnessed in w114,undirected,
Demenge Maguison,Claudotte veuve Thiebauld Poirot,0,CO_WITNESS,co_presence,0.5,w114,Both witnessed in w114,undirected,
Demenge Maguison,Jean Mathieu le viel,0,CO_WITNESS,co_presence,0.5,w114,Both witnessed in w114,undirected,
Demenge Maguison,Thiery Pieron,0,CO_WITNESS,co_presence,0.5,w114,Both witnessed in w114,undirected,
Demenge Maguison,Le maire Gaspard Vauthier,0,CO_WITNESS,co_presence,0.5,w114,Both witnessed in w114,undirected,
Demenge Maguison,Claudon François,0,CO_WITNESS,co_presence,0.5,w114,Both witnessed in w114,undirected,
Zabillon femme Nicolas Remy,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",0,TESTIFIED_AGAINST,accusation,0.95,w003,Witness 13 in trial w003,directed,1612.0
Demenge Maire couroyeur de Raon,"When she was in hands of executioner, after being shaved, judges urged her",0,TESTIFIED_AGAINST,accusation,0.95,w313,Witness 2 in trial w313,directed,1624.0
Demenge Maire couroyeur de Raon,Collotte veuve Chrestaille Potier de Raon,0,CO_WITNESS,co_presence,0.5,w313,Both witnessed in w313,undirected,
Demenge Maire couroyeur de Raon,Jeanne femme Jean Villemin bouchier de Raon,0,CO_WITNESS,co_presence,0.5,w313,Both witnessed in w313,undirected,
Demenge Maire couroyeur de Raon,Marie femme Nicolas Lesclaire charpentier de Raon,0,CO_WITNESS,co_presence,0.5,w313,Both witnessed in w313,undirected,
Demenge Maire couroyeur de Raon,Jennon femme Nicolas Jean de Flin,0,CO_WITNESS,co_presence,0.5,w313,Both witnessed in w313,undirected,
Demenge Maire couroyeur de Raon,Bastien Sachot le viel de Raon,0,CO_WITNESS,co_presence,0.5,w313,Both witnessed in w313,undirected,
Demenge Maire couroyeur de Raon,Dedie femme Nicolas Liebault de Raon,0,CO_WITNESS,co_presence,0.5,w313,Both witnessed in w313,undirected,
Demenge Maire couroyeur de Raon,Nicolas Laurent de Raon,0,CO_WITNESS,co_presence,0.5,w313,Both witnessed in w313,undirected,
Demenge Maire couroyeur de Raon,Claudette femme Nicolas Guerard du grand faulbourg de Raon,0,CO_WITNESS,co_presence,0.5,w313,Both witnessed in w313,undirected,
Claude Coinat jeune fils,Jean Coinat,0,CO_WITNESS,co_presence,0.5,w077,Both witnessed in w077,undirected,
Claude Coinat jeune fils,Jean Aulbry le jeune,0,CO_WITNESS,co_presence,0.5,w077,Both witnessed in w077,undirected,
Claude Coinat jeune fils,Aulbry Aulbry,0,CO_WITNESS,co_presence,0.5,w077,Both witnessed in w077,undirected,
Claude Coinat jeune fils,Laurent Simonin,0,CO_WITNESS,co_presence,0.5,w077,Both witnessed in w077,undirected,
Claudon Thonnere de Moyenmoutier,"B 8719 no 1; witch 290, Mongeatte femme Jean Johel de Moyenmoutier",0,TESTIFIED_AGAINST,accusation,0.95,w290,Witness 17 in trial w290,directed,1617.0
Claudon Thonnere de Moyenmoutier,B 8721 no 7. Witch 299; Babelon femme Mongeon Voirin de Moyenmoutier,0,TESTIFIED_AGAINST,accusation,0.95,w299,Witness 6 in trial w299,directed,1618.0
Marie Grand Didier femme a Nicolas Valot tabellion a Bruyeres,"B 3789 No 3; Witch 060, Petroniere femme Jean Varnier dit Bessat, de Bruyères",0,TESTIFIED_AGAINST,accusation,0.95,w060,Witness 16 in trial w060,directed,1615.0
Yzabel femme d'Adam Varin de la Neufville,"B 4500 no 2 Witch 084, Margueritte Gallier, Hanriotte des Boeufs, Claudin Clerget,",0,TESTIFIED_AGAINST,accusation,0.95,w084,Witness 15 in trial w084,directed,1586.0
Clement Thiebault,"B 5344 no 3; witch 100, Synnelle femme Schneyder Hanns d'Amange (Insming)",0,TESTIFIED_AGAINST,accusation,0.95,w100,Witness 17 in trial w100,directed,1608.0
Clement Thiebault,"B 5344 no 4; Witch 101, Synnelle femme Schur Adam d'Amange (Insming)",0,TESTIFIED_AGAINST,accusation,0.95,w101,Witness 15 in trial w101,directed,1608.0
Jean Bruyant d'Aydoille,"B 3804 no 3; Witch 068, Mengeon Lausson de Fontenay et sa femme Mengeotte",0,TESTIFIED_AGAINST,accusation,0.95,w068,Witness 19 in trial w068,directed,1620.0
Lucye,Jean Galbin,0,WIDOW_OF,kinship,1.0,w124,Lucye veuve Jean Galbin,directed,
Lucye,Mengin Saulvaige,0,SPOUSE_OF,kinship,1.0,w127,Lucye femme Mengin Saulvaige,undirected,
Margueritte femme Jean Estienne,d'Amance,0,CO_ACCUSED,co_presence,0.9,w011,Co-accused in w011,undirected,1625.0
Jacquat Frouart de la Neuveville,"Witch 282; B 8715 no 5, Fleuratte femme Bastien des Boeufs, de la Neuveville-les-",0,TESTIFIED_AGAINST,accusation,0.95,w282,Witness 1 in trial w282,directed,1615.0
Jacquat Frouart de la Neuveville,Jean des Boeufs de la Neuveville,0,CO_WITNESS,co_presence,0.5,w282,Both witnessed in w282,undirected,
Jacquat Frouart de la Neuveville,Jean Forgeat de la Neuveville,0,CO_WITNESS,co_presence,0.5,w282,Both witnessed in w282,undirected,
Jacquat Frouart de la Neuveville,Catherine femme à Claudon Mathieu de la Neuveville,0,CO_WITNESS,co_presence,0.5,w282,Both witnessed in w282,undirected,
Jacquat Frouart de la Neuveville,Georgeatte femme à Jacquat Frouart,0,CO_WITNESS,co_presence,0.5,w282,Both witnessed in w282,undirected,
Jacquat Frouart de la Neuveville,Bastienne femme à Demenge Daulphin de la Neuveville,0,CO_WITNESS,co_presence,0.5,w282,Both witnessed in w282,undirected,
Jacquat Frouart de la Neuveville,Curien Dautant de la Neuveville,0,CO_WITNESS,co_presence,0.5,w282,Both witnessed in w282,undirected,
Jacquat Frouart de la Neuveville,Magdelaine femme à Mongin Fourney de la Neuveville,0,CO_WITNESS,co_presence,0.5,w282,Both witnessed in w282,undirected,
Jacquat Frouart de la Neuveville,Claudon Mathieu de la Neuveville,0,CO_WITNESS,co_presence,0.5,w282,Both witnessed in w282,undirected,
Marguitte vefue Jean Morel de La Bolle,"B 8667 No 5 (1) Witch 143, Jean Diez",0,TESTIFIED_AGAINST,accusation,0.95,w143,Witness 2 in trial w143,directed,1592.0
Marguitte vefue Jean Morel de La Bolle,Jean Didier Jeandel de La Bolle,0,CO_WITNESS,co_presence,0.5,w143,Both witnessed in w143,undirected,
Marguitte vefue Jean Morel de La Bolle,Mengeon Jean Parmentier de La Bolle,0,CO_WITNESS,co_presence,0.5,w143,Both witnessed in w143,undirected,
Marguitte vefue Jean Morel de La Bolle,Jacot Hocley de la Moictresse des Etignes proche La Bolle,0,CO_WITNESS,co_presence,0.5,w143,Both witnessed in w143,undirected,
Marguitte vefue Jean Morel de La Bolle,"Colas Gagaire
Had lost animals to value of more than 100 francs",0,CO_WITNESS,co_presence,0.5,w143,Both witnessed in w143,undirected,
Marguitte vefue Jean Morel de La Bolle,Toussainct Jean Fresse de La Bolle,0,CO_WITNESS,co_presence,0.5,w143,Both witnessed in w143,undirected,
Marguitte vefue Jean Morel de La Bolle,Colas Gerard de La Bolle,0,CO_WITNESS,co_presence,0.5,w143,Both witnessed in w143,undirected,
Marguitte vefue Jean Morel de La Bolle,Jean Mengin de La Bolle,0,CO_WITNESS,co_presence,0.5,w143,Both witnessed in w143,undirected,
Marguitte vefue Jean Morel de La Bolle,Marguitte femme à Jean Mengin,0,CO_WITNESS,co_presence,0.5,w143,Both witnessed in w143,undirected,
Colas Maurice,"B 8691 no 12; witch 223, Mongeatte femme Thoussainct de Leuce, de la Neuveille-",0,TESTIFIED_AGAINST,accusation,0.95,w223,Witness 21 in trial w223,directed,1603.0
Pierson fils Petit Pierson,de Leintrey,0,CO_ACCUSED,co_presence,0.9,w030,Co-accused in w030,undirected,1602.0
Claudon Hermemant alias Massenal mulnier au Vivier,"B 8708 no 9; witch 270, Laurence femme Vincent Bandesapt, de Pajaille",0,TESTIFIED_AGAINST,accusation,0.95,w270,Witness 10 in trial w270,directed,1611.0
Isabeau femme du precedent,"B 7279; witch 118, Catherine Claude d'Azelot",0,TESTIFIED_AGAINST,accusation,0.95,w118,Witness 11 in trial w118,directed,1583.0
Mengeotte,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",0,TESTIFIED_AGAINST,accusation,0.95,w002,Witness 16 in trial w002,directed,1612.0
Mengeotte,"B 2199 no 3; witch 007, Collatte veuve Cesar Lorette, of Laitre-sous-Amance",0,TESTIFIED_AGAINST,accusation,0.95,w007,Witness 7 in trial w007,directed,1615.0
Mengeotte,Nicolas Colombain,0,SPOUSE_OF,kinship,1.0,w018,"B 2583 no 4; witch 018, Mengeotte femme Nicolas Colombain, de l'Estraye",undirected,
Mengeotte,Didier Le,0,CHILD_OF,kinship,1.0,w151,"B 8669 no 4; witch 151, Mengeotte fille Didier Le Compaing, of Develine, ban",directed,
Mengeotte,Jacot Blaise,0,SPOUSE_OF,kinship,1.0,w199,"B 8687 no 1; witch 199, Mengeotte femme Jacot Blaise, du Viel Marché",undirected,
Mengeotte,Demenge Fournier,0,SPOUSE_OF,kinship,1.0,w045,Mengeotte femme Demenge Fournier,undirected,
Mengeotte,Nicolas Guenguez,0,SPOUSE_OF,kinship,1.0,w061,Mengeotte femme Nicolas Guenguez,undirected,
Mengeotte,Jean Villaume,0,SPOUSE_OF,kinship,1.0,w061,Mengeotte femme Jean Villaume d'Aidoile,undirected,
Mengeotte,Guillaume Redoubte,0,SPOUSE_OF,kinship,1.0,w074,Mengeotte femme de Guillaume Redoubte de Charmes,undirected,
Mengeotte,Mathiot Paulot,0,SPOUSE_OF,kinship,1.0,w082,Mengeotte femme Mathiot Paulot,undirected,
Mengeotte,Claudon Thirion,0,SPOUSE_OF,kinship,1.0,w106,Mengeotte femme Claudon Thirion de Bathelemont,undirected,
Mengeotte,Jean Vaultrin,0,WIDOW_OF,kinship,1.0,w106,Mengeotte veuve Jean Vaultrin de Bathelemont,directed,
