name,canonical_id,entity_type,gender,outcome,locations,num_trial_appearances,is_super_witness,became_accused
colas clau,E01526,witness,male,,['Brehimont'],6,True,False
honn homme colin jean clement,E01527,witness,male,,['Paire'],1,False,False
marguitte à parisot bertremin,E01528,witness,female,,['Paire'],1,False,False
honn homme nicolas petit didier,E01529,witness,male,,['Paire'],1,False,False
marguitte à clau,E01530,witness,female,,['Paire'],2,False,False
mengel clau,E01531,witness,male,,['Paire'],1,False,False
valentin connis,E01532,witness,unknown,,['Paire'],1,False,False
pierron,E01533,witness,male,,['La Bolle'],8,True,False
marguitte vefue jean morel,E01534,witness,male,,['La Bolle'],1,False,False
jean didier jean,E01535,witness,male,,['La Bolle'],12,True,False
mengeon jean parmentier,E01536,witness,male,,['La Bolle'],1,False,False
jacot hocley,E01537,witness,unknown,,[],1,False,False
toussainct jean fresse,E01538,witness,male,,['La Bolle'],1,False,False
claudon prevost,E01539,witness,male,,['La Bolle'],1,False,False
jehennon george colas bergier,E01540,witness,female,,['La Bolle'],1,False,False
george mengin,E01541,witness,unknown,,['La Bolle'],2,False,False
pairson grand jean,E01542,witness,male,,['Mouriviller'],1,False,False
jeannon jean gerardat,E01543,witness,female,,['Mouriviller'],1,False,False
jean masson d’auzelievre,E01544,witness,male,,[],6,True,False
thiebauld vicaire,E01545,witness,unknown,,['Mouriviller'],1,False,False
colas curien,E01546,witness,unknown,,['Mouriviller'],1,False,False
georgeatte didier clau,E01547,witness,female,,['Mouriviller'],1,False,False
barbe jean chadat,E01548,witness,female,,['Mouriviller'],1,False,False
catherine vicaire jeune fille,E01549,witness,female,,['Mouriviller'],1,False,False
didier clau,E01550,witness,male,,"['Mouriviller', 'Moriviller']",3,True,False
idatte jean clau,E01551,witness,female,,['Mouriviller'],1,False,False
cesar colas,E01552,witness,unknown,,['Brux'],1,False,False
claudon colas marion,E01553,witness,male,,['Sainct Remy'],2,False,False
(woman witness - page damaged) about 20 years before colas' mother margo had bee,E01554,witness,unknown,,[],1,False,False
(unknown witness) witch,E01555,witness,unknown,,[],1,False,False
jean didier cherier,E01556,witness,male,,['Sainct Remy'],1,False,False
(unknown witness) for several years had heard ',E01557,witness,unknown,,[],1,False,False
jean hanna,E01558,witness,male,,['St'],3,True,False
(unknown witness) knew nothing,E01559,witness,unknown,,['Colas'],1,False,False
missing (15) jennon a jean henry,E01560,witness,female,,[],1,False,False
colas hanna de st. remy. c. 45 reputation 6 years. 3 years before jean jacquot h,E01561,witness,male,,['St'],1,False,False
jennon a jean salleneix,E01562,witness,female,,['St'],2,False,False
mariette a mengin gerard,E01563,witness,female,,['St'],1,False,False
missing (20) jean colas didier cherrier,E01564,witness,male,,['St'],1,False,False
jennon à jean marron,E01565,witness,female,,['St Remy'],1,False,False
mathiette veuve,E01566,witness,female,,['Colas Marion'],1,False,False
claudatte veuve,E01567,witness,female,,['Nicolas Chordey'],2,False,False
jennon a colas didier cherrier,E01568,witness,female,,['St'],1,False,False
colas ? reputation 7 years. some 4 years before had heard from jean jacquot that,E01569,witness,male,,[],2,False,False
mengeon moulat,E01570,witness,unknown,,['St'],2,False,False
chrepien cesar chrepien,E01571,witness,unknown,,[],1,False,False
(unknown witness) story,E01572,witness,unknown,,[],2,False,False
george tabourin,E01573,witness,unknown,,[],1,False,False
jean pierrat,E01574,witness,male,,['Viel Marché'],2,False,False
jean thierry,E01575,witness,male,,['Viel Marché'],1,False,False
mengeon wanier,E01576,witness,unknown,,['St'],2,False,False
jacot bergier bourgeois,E01577,witness,unknown,,['Viel Marché'],1,False,False
mengeon meschat bourgeois,E01578,witness,unknown,,['Saint-'],1,False,False
catherine a mengeon meschat,E01579,witness,female,,[],1,False,False
? george,E01580,witness,unknown,,[],1,False,False
noble homme gilles padoux lieutenant de bailly à st dié some 4 years earlier his,E01581,witness,unknown,,[],1,False,False
annon a gilles padoux repeated husban,E01582,witness,female,,[],1,False,False
magdalaine servante au sr curé,E01583,witness,unknown,,['Ste Margarée'],1,False,False
catherine mengeon valentin,E01584,witness,female,,['Ste Margaree'],1,False,False
catherine jean aulbert,E01585,witness,female,,['Remeymont'],1,False,False
colas henriot,E01586,witness,unknown,,['Fain'],1,False,False
jeniste,E01587,witness,unknown,,[],1,False,False
didielle au jeune colas,E01588,witness,female,,['Sainte Margaree'],4,True,False
le maire nicolas hougney,E01589,witness,male,,[],1,False,False
jean bourguignon musnier,E01590,witness,male,,[],2,False,False
margo feu le maire nicolas,E01591,witness,female,,[],1,False,False
georgette jean lhoste,E01592,witness,female,,[],1,False,False
colas mandray,E01593,witness,unknown,,['Raves'],4,True,False
jean comand,E01594,witness,male,,[],1,False,False
catherine jacot rouyer,E01595,witness,female,,['Rayegoutte'],1,False,False
colas jean robin,E01596,witness,male,,[],1,False,False
jean trexon maire,E01597,witness,male,,['Bertrimoutier'],2,False,False
jennon thomas lucker,E01598,witness,female,,['Coinche'],1,False,False
claudon colas claude,E01599,witness,male,,['Mesnil'],2,False,False
claudon dollemaire,E01600,witness,male,,[],1,False,False
georgeatte jean hardier,E01601,witness,female,,['Viel Marché'],1,False,False
anthenatte claudon jean marchal,E01602,witness,female,,['Viel Marché'],1,False,False
fleurent bazelaire,E01603,witness,unknown,,[],1,False,False
pierron george,E01604,witness,unknown,,['Viel Marché'],1,False,False
toussainct aulbertin,E01605,witness,unknown,,['Viel Marché'],1,False,False
henry le saulnier,E01606,witness,unknown,,['Viel Marché'],1,False,False
claudon dion,E01607,witness,male,,['Viel Marché'],1,False,False
mengeon parmentier,E01608,witness,unknown,,['Viel Marché'],1,False,False
catherine nicolas goury,E01609,witness,female,,['Viel Marché'],1,False,False
joseph bouray,E01610,witness,unknown,,[],1,False,False
nicolas paticier,E01611,witness,male,,[],1,False,False
rené le parmentier,E01612,witness,unknown,,[],1,False,False
plaisance toussainct charpentier,E01613,witness,female,,[],1,False,False
jean wagnaire,E01614,witness,male,,[],1,False,False
jacotte nicolas paticier,E01615,witness,female,,[],1,False,False
collatte colas chaisne,E01616,witness,female,,['Ste Margarée'],1,False,False
hidoult cognolle,E01617,witness,unknown,,[],1,False,False
claudatte georgeon rasaille,E01618,witness,female,,[],1,False,False
claudatte lyenard taincturier,E01619,witness,female,,[],1,False,False
bastien marande,E01620,witness,male,,[],1,False,False
mengeon didier noel,E01621,witness,unknown,,['Paire'],1,False,False
valentin jean clau,E01622,witness,male,,['Paire'],1,False,False
catherine colas petit didier,E01623,witness,female,,['Avould'],1,False,False
jean val,E01624,witness,male,,['Avould'],1,False,False
pieron jean pierat,E01625,witness,male,,['Develine'],2,False,False
jean bastien jehan,E01626,witness,male,,['Develine'],2,False,False
toussainct didier pierat,E01627,witness,unknown,,['Develine'],1,False,False
george ferry,E01628,witness,unknown,,['Develine'],1,False,False
jennon colas finance,E01629,witness,female,,['Avould'],1,False,False
poline jean bastien jean,E01630,witness,female,,['Develine'],1,False,False
marguitte george ferry,E01631,witness,female,,['Develline'],1,False,False
colas finance le vieux,E01632,witness,unknown,,['Anould'],1,False,False
anthoine clau,E01633,witness,male,,"['Herbafain', 'Anould']",3,True,False
lienard jean jacquemin,E01634,witness,male,,['Develline'],4,True,False
colin mengin,E01635,witness,unknown,,['Anould'],1,False,False
didier doienney,E01636,witness,unknown,,[],1,False,False
colas guillemotte,E01637,witness,unknown,,[],1,False,False
george jacquemin,E01638,witness,unknown,,[],1,False,False
jean olriot,E01639,witness,male,,[],1,False,False
benitte,E01640,witness,female,,['Pajaille'],3,True,False
colin claudon doienney,E01641,witness,male,,[],1,False,False
jennon didier guillemotte,E01642,witness,female,,[],2,False,False
jean bauldomin,E01643,witness,male,,[],1,False,False
benay george le petit colin,E01644,witness,unknown,,[],1,False,False
le maire jacquot masson,E01645,witness,unknown,,[],1,False,False
benite jean andreu,E01646,witness,female,,[],1,False,False
catherine arnould didier arnould,E01647,witness,female,,[],1,False,False
claudon guillemotte,E01648,witness,male,,[],1,False,False
catherine claue mengey,E01649,witness,female,,[],1,False,False
nicolas alexis,E01650,witness,male,,[],2,False,False
catherine francois grillat,E01651,witness,female,,['Mathchey'],1,False,False
holbin grand holbin,E01652,witness,unknown,,[],1,False,False
michiel grillat,E01653,witness,unknown,,[],1,False,False
didier thierry,E01654,witness,unknown,,['Moyemont'],2,False,False
catherine colas poirel,E01655,witness,female,,[],1,False,False
jean cossoy,E01656,witness,male,,[],1,False,False
hellony pierron,E01657,witness,female,,[],1,False,False
nicolas grillat,E01658,witness,male,,[],2,False,False
le maire colas lolbiat,E01659,witness,unknown,,[],1,False,False
honneste homme jean hacquart,E01660,witness,male,,[],1,False,False
thierry jean thierry,E01661,witness,male,,[],1,False,False
honneste homme nicolas grillat,E01662,witness,male,,[],1,False,False
mengeatte simon,E01663,witness,female,,['Récourt'],1,False,False
jean thiebauld michiel,E01664,witness,male,,['Quebrux'],1,False,False
jean didier le marchal,E01665,witness,male,,['Bertrimoutier'],1,False,False
honneste homme clau,E01666,witness,male,,[],1,False,False
george napuel,E01667,witness,unknown,,['Neufviller'],1,False,False
jean didier cunin,E01668,witness,male,,['Bertrimoutier'],2,False,False
jean george le jeune,E01669,witness,male,,['Foinzé'],3,True,False
jean george de combrimont had known her for 20 years,E01670,witness,male,,['Combrimont\nHad'],1,False,False
barbelline girardin didier girardin,E01671,witness,female,,['Combrimont'],1,False,False
barbelline valentin micqua,E01672,witness,female,,['Quebrux'],1,False,False
valentin micqua,E01673,witness,unknown,,['Quebrux'],1,False,False
idoult idoult thiebault,E01674,witness,male,,['Clingotte'],1,False,False
jeanne veuve,E01675,witness,female,,['Claudon Jeannat'],2,False,False
georgeon jean thomas,E01676,witness,male,,[],1,False,False
mengette a dieudonne scemnenat,E01677,witness,female,,['Saulcy'],1,False,False
valentine veuve,E01678,witness,female,,['Jean Pierat'],2,False,False
catherine jean marchand,E01679,witness,female,,['Saulcy'],1,False,False
marguitte a jean,E01680,witness,female,,['Aulbripaire'],1,False,False
fleuratte fille,E01681,witness,female,,['Hidoult Thiebault'],1,False,False
colas collenat,E01682,witness,unknown,,['Aubripaire'],1,False,False
hidoult thiebauld,E01683,witness,unknown,,['Clingotte'],1,False,False
jean mansuin collenat,E01684,witness,male,,['Clingotte'],1,False,False
mengette a mengel,E01685,witness,female,,['Anoulzey'],1,False,False
colas fils,E01686,witness,male,,['Hidoult Thiebauld'],1,False,False
claudon fils,E01687,witness,male,,['Jean Pierat'],2,False,False
jean claudon jeannat,E01688,witness,male,,['Clingotte'],1,False,False
jean pierel,E01689,witness,male,,['Anoulzey'],1,False,False
colas dieudonne le maire,E01690,witness,unknown,,['Leusse'],2,False,False
mengette a jacquette blaise,E01691,witness,female,,['Viel Marché'],1,False,False
claude demenge claude girard de bonipaire general reputation only.,E01692,witness,male,,['Bonipaire\nGeneral'],1,False,False
marion a jean dallegotte,E01693,witness,female,,['Bonipaire'],1,False,False
jean colas dallegotte,E01694,witness,male,,['Bonipaire'],1,False,False
nicolle veuve,E01695,witness,female,,['Jean Jalley'],1,False,False
nicolas gentilhomme bourgeois,E01696,witness,male,,['St'],1,False,False
lienard le tincturier bourgeois,E01697,witness,unknown,,['St'],1,False,False
jean paulus martin bourgeois,E01698,witness,male,,['St'],2,False,False
claudon parisot,E01699,witness,male,,[],1,False,False
jean reillemant,E01700,witness,male,,[],1,False,False
valtin claudion valtin,E01701,witness,male,,[],4,True,False
claudon jean simon,E01702,witness,male,,[],5,True,False
idoult marie,E01703,witness,female,,[],3,True,False
catherine a colas george mongenat,E01704,witness,female,,[],3,True,False
jean valtin,E01705,witness,male,,[],3,True,False
fleuratte a jean barthelemy,E01706,witness,female,,[],1,False,False
mongeatte a noel george,E01707,witness,female,,[],3,True,False
noel george,E01708,witness,unknown,,[],4,True,False
soulatte a claudon valtin le vieux,E01709,witness,female,,[],1,False,False
catherine a jean reillemant,E01710,witness,female,,[],2,False,False
claudon valtin le jeune,E01711,witness,male,,[],7,True,False
catherine a claudon valtin,E01712,witness,female,,[],1,False,False
curien colas marie,E01713,witness,female,,['Champ'],2,False,False
marion jeune fille,E01714,witness,female,,['Moyenmoustier'],1,False,False
blason charpentier,E01715,witness,unknown,,[],1,False,False
barbelline a blason charpentier,E01716,witness,female,,[],1,False,False
claudon gerardin doyen en la justice,E01717,witness,male,,[],1,False,False
jean reullemant,E01718,witness,male,,[],2,False,False
claudatte a jean simon,E01719,witness,female,,[],1,False,False
colas george mongenat,E01720,witness,unknown,,[],1,False,False
fleuratte a jean barthelemin,E01721,witness,female,,[],1,False,False
colas jean martin,E01722,witness,male,,['Paire'],1,False,False
valtin jean coulat,E01723,witness,male,,['Paire'],4,True,False
gurien marie,E01724,witness,female,,[],1,False,False
jean le maire,E01725,witness,male,,[],5,True,False
fleuent le grand jean,E01726,witness,male,,[],1,False,False
mongeatte pieron endreu,E01727,witness,female,,['Paire'],1,False,False
jennon mourice jean,E01728,witness,female,,['Lessus'],1,False,False
jean simon,E01729,witness,male,,['Braconcel'],6,True,False
annon a idoult marie,E01730,witness,female,,[],1,False,False
francois mareschal,E01731,witness,unknown,,['Entre-deux-'],1,False,False
jehenne a dieudonne jean laurent,E01732,witness,female,,['Entre-deux-'],1,False,False
jehenne a colin dieudonne,E01733,witness,female,,['Entre-deux-'],1,False,False
barbelline a dieudonne jean,E01734,witness,female,,['Mandray'],1,False,False
jean viole,E01735,witness,male,,['Entre-deux-'],2,False,False
jean george laulney d’entre-,E01736,witness,male,,[],1,False,False
jehenne a clau,E01737,witness,female,,['Entre-deux-'],1,False,False
marguitte a clau,E01738,witness,female,,['Entre-deux-'],1,False,False
marion vouve,E01739,witness,unknown,,['Colas Henry'],1,False,False
jean gerard d’entre-,E01740,witness,male,,[],1,False,False
jean menginot,E01741,witness,male,,['Entre-deux-'],1,False,False
jehenne fille,E01742,witness,female,,['Jean George'],1,False,False
claudon pellier,E01743,witness,male,,[],1,False,False
nicolas jean martin,E01744,witness,male,,['Paire'],3,True,False
colas henry finance,E01745,witness,unknown,,['St Remy'],2,False,False
cathellon jean anthoine,E01746,witness,female,,[],1,False,False
martin jean gabourel,E01747,witness,male,,[],1,False,False
