name,entity_type,gender,location,authority_role,num_trial_appearances,is_super_witness,personal_suspicion,was_witness_then_accused
Didier Parmentier,witness,unknown,Bathelemont,,1,False,False,False
Barbe femme Demenge Mengin,witness,female,,,1,False,False,False
Demenge Mengin,witness,male,Bathelemont,,1,False,False,False
Jean Estienne,witness,male,Bathelemont,,1,False,False,False
Margueritte femme Nicolas Olry,witness,female,Bathelemont,,1,False,False,False
Girard Toussains,witness,unknown,Bathelemont,,1,False,False,False
Jean Sainctrey,witness,male,Bathelemont,,1,False,False,False
Annon femme Didier Parmentier,witness,female,Bathelemont,,1,False,False,False
Didiere femme Demenge,witness,female,Arracourt,,1,False,False,False
Claudon Mengin,witness,male,Bathelemont,,3,False,False,False
Nicolas Goudat,witness,male,Bathelemont,,1,False,False,False
Mengeatte femme Jean Barbellin,witness,female,Bathelemont,,1,False,False,False
Ysabeau femme Claudin Anthoine,witness,female,Bathelemont,,1,False,False,False
Perrise femme Jean Hauricquel,witness,female,Bathelemont,,1,False,False,False
Hellebix femme Nicolas Ferry,witness,female,Bathelemont,,1,False,True,False
Pieresson Girard,witness,unknown,Bathelemont,,1,False,False,False
Mengeotte femme Claudon Thirion,witness,female,Bathelemont,,1,False,False,False
Claudon Thirion,witness,male,Bathelemont,,1,False,False,False
Elizabethe femme Nicolas Bouchier,witness,female,Bathelemont,,1,False,False,False
Claudon Holbat femme Holbat Claudon,witness,female,Bathelemont,,1,False,False,False
Marcques Paris,witness,unknown,Bathelemont,,1,False,False,False
Jennon femme Didier Lorrique,witness,female,Bathelemont,,1,False,False,False
Jennon veuve Nicolas Olry,witness,female,Bathelemont,,1,False,False,False
Claudon femme Marc Paris,witness,female,,,1,False,False,False
Jean Thirion,witness,male,Bathelemont,,1,False,False,False
Toussaince femme Jean Bridey,witness,female,Bathelemont,,1,False,False,False
Margueritte femme Nicolas Adam,witness,female,Bathelemont,,1,False,False,False
Bastienne femme Gerard Toussains,witness,female,Bathelemont,,1,False,False,False
Idotte femme Jean Thirion,witness,female,,,1,False,False,False
Jeanne femme Nicolas Estienne,witness,female,Bathelemont,,1,False,False,False
Jeanne femme Francois Husson,witness,female,Bathelemont,,1,False,False,False
Mengeotte veuve Jean Vaultrin,witness,female,Bathelemont,,1,False,False,False
Margueritte veuve Nicolas Vaultrin,witness,female,Bathelemont,,1,False,False,False
Belatte femme Michel Barbellin,witness,female,Bathelemont,,1,False,False,False
Nicolle femme Bastien Pieresson,witness,female,Bathelemont,,1,False,False,False
Elisabethe femme Nicolas Cabossel,witness,female,Bathelemont,,1,False,False,False
Didiere femme Demenge Danguille,witness,female,Bathelemont,,1,False,False,False
Claudon femme Nicolas Barbellin,witness,female,Bathelemont,,1,False,False,False
Mengeatte femme Barbellin Michel,witness,female,Bathelemont,,1,False,False,False
Jacotte femme Demenge Fercquel,witness,female,Bathelemont,,1,False,False,False
Le maire Demenge Mareschal,witness,male,,mayor,1,False,False,False
Jehenne femme Demenge Didier Ydatte,witness,female,,,1,False,False,False
Jean Choion le viel,witness,male,,,1,False,False,False
Anthoine Brocquelat,witness,unknown,,laboureur,2,False,False,False
Demenge Purel,witness,male,,,2,False,False,False
Nicolle femme Demenge Purel,witness,female,,,1,False,False,False
Nicolas Harman,witness,male,,,1,False,False,False
Claude Harman,witness,male,,,2,False,False,False
Claude Moictrier,witness,male,,,1,False,False,False
Bernard Didier Symonin,witness,unknown,,,1,False,False,False
Dieudonné Demenge Alix,witness,male,,,2,False,False,False
Anthoine Vannier,witness,unknown,,,2,False,True,False
Jean Grand Jean,witness,male,,,5,True,False,False
Jean Bocquel,witness,male,,,2,False,False,False
Claudon le Court,witness,male,,,1,False,False,False
Catherine femme Jean Purel le charier,witness,female,,,1,False,False,False
Zabel fille de feu Nicolas le Comte,witness,female,,,1,False,False,False
Demenge Guanat,witness,male,,,1,False,False,False
Jean Purel du chauffour,witness,male,Flin,,1,False,False,False
Jean Mareschal,witness,male,,,2,False,False,False
Jehenne femme Nicolas Mengeotte,witness,female,,,1,False,False,False
Claude femme Jean Symon,witness,female,,,1,False,False,False
Nicolas fils feu Estienne Prieur,witness,male,,,1,False,False,False
Jehenne fille feu Estienne Prieur,witness,female,,,1,False,False,False
Nicolas,witness,male,Martinbois,,4,False,False,False
Nicolas Masson,witness,male,,,1,False,False,False
Jean Thieriat,witness,male,,,2,False,False,False
Sebille femme Jean Thieriat,witness,female,,,1,False,False,False
Sabel femme Nicolas Hanry,witness,female,,,2,False,False,False
Jehenne femme Nicolas Martinbois,witness,female,,,1,False,False,False
Jennon femme Claudon Hursieu,witness,female,,,1,False,True,False
Alison femme Nicolas Gerardin,witness,female,,,1,False,False,False
Jehenne femme Estienne Saigeant,witness,female,,,1,False,False,False
Jean Cachette le saulnier,witness,male,,,1,False,False,False
Claudon femme Jean Cachette,witness,female,,,1,False,True,False
George Mengeotte,witness,female,,,1,False,False,False
Claudatte femme Symon Hanry,witness,female,,,1,False,False,False
had been crying in poisle,witness,unknown,,,1,False,False,False
Jennon femme Claude Hersier,witness,female,,,1,False,False,False
Catherine veuve Anthoine,witness,female,Allemangne,,1,False,False,False
George Mongeatte,witness,unknown,,,1,False,False,False
Jehenne veuve Jean Halbix,witness,female,,,1,False,False,False
Jean Gerardin,witness,male,,,2,False,False,False
Claudon le Comte,witness,male,,,1,False,False,False
Jean Belat,witness,male,,,1,False,True,False
Nicolas Moictrier,witness,male,,,4,True,False,False
Nicolas Mengeotte,witness,female,,,1,False,False,False
Symon Hanry,witness,unknown,,,1,False,False,False
Dieudonnée veuve Jean Vannier,witness,female,,,1,False,False,False
Nicolas Martinbois,witness,male,,,1,False,False,False
Demenge Didier Ydatte,witness,male,,,1,False,False,False
Sabel fille feu Nicolas le Comte,witness,female,,,1,False,False,False
Jean Symon,witness,male,,,3,False,False,False
Didier Liebault,witness,unknown,,,1,False,False,False
Susanne veuve Jean Rosselat,witness,female,,,1,False,False,False
Jehenne femme Jean Demenge,witness,female,,,1,False,False,False
Catherine femme Claude Martez de la Maixe,witness,female,,,1,False,False,False
Claude Martez (husband of above),witness,male,,,1,False,False,False
Jacques Boisleant,witness,male,,,1,False,False,False
Margueritte femme du precedent,witness,female,,,4,True,False,False
Bastien Wampel,witness,male,,,1,False,False,False
Gerard,witness,unknown,Vicherey,,2,False,False,False
Toussaint Thierry,witness,unknown,,,1,False,False,False
Jean Mathieu le jeune,witness,male,,,1,False,False,False
Claudon femme au maire Pieron George,witness,female,,,1,False,False,False
Mengeatte femme Demenge Renard Masson,witness,female,,,1,False,False,False
Jean Mathieu le viel,witness,male,,,2,False,False,False
Anne femme du precedent,witness,female,,,1,False,False,False
Georgeatte femme Jean Mathieu le jeune,witness,female,,,1,False,False,False
Margueritte femme Claudon Gasel,witness,female,,,1,False,False,False
George des Boeufs,witness,unknown,,,1,False,False,False
Demenge Anthoine,witness,male,,,1,False,False,False
Mathieu Trompette,witness,unknown,,,1,False,False,False
Mengeatte femme du precedent,witness,female,,,3,True,False,False
Mengeatte femme Gerard Carel,witness,female,,,1,False,False,False
Claude Blaise,witness,male,,,1,False,False,False
Didiere femme du precedent,witness,female,,,1,False,False,False
Claudon femme Jacquot Vannier,witness,female,,,1,False,False,False
Claudon Gasel,witness,male,,,1,False,False,False
Alison femme Toussaint Thiebel,witness,female,,,1,False,False,False
Jennon veuve Poirson Henry,witness,female,,,1,False,True,False
Catherine femme Joseph Charpentier,witness,female,,,1,False,False,False
Bietrix femme Didier Brouard,witness,female,,,1,False,False,False
Nicolle femme Fleurat Bruslé,witness,female,,,1,False,False,False
François Martin,witness,unknown,,,1,False,False,False
Jean Carriere,witness,male,,,1,False,False,False
Elizabeth femme du precedent,witness,female,,,3,True,False,False
Jean Robert charrettier,witness,male,,,1,False,True,False
Francois Mongeat,witness,unknown,,,2,False,False,False
Francoise femme Claudot Gillotte le jeune,witness,female,,,1,False,False,False
Catherine femme Jean Collin,witness,female,,,1,False,False,False
Philippe Voyot,witness,unknown,,,1,False,False,False
Marie femme du precedent,witness,female,,,2,False,False,False
Menne femme Demenge Ferry,witness,female,,,1,False,False,False
Mengeotte Vassart,witness,female,Haréville,,1,False,False,False
Nicolas Voillot,witness,male,,,1,False,False,False
Jannon femme Demenge Simon,witness,female,Mesnil,,1,False,False,False
Ysabel veuve Demenge Jean Trop,witness,female,Mesnil,,1,False,False,False
Anne femme Claude Aulbry,witness,female,Girecourt,,1,False,False,False
Idatte femme Claude Didier Aulbry,witness,female,Mesnil,,1,False,False,False
Jean Febuatte,witness,male,Vieville,laboureur,1,False,False,False
Barbe femme Jean Robert,witness,female,Girecourt,,1,False,False,False
Martinotte femme Claude Potier,witness,female,Girecourt,,1,False,False,False
Jean Robert,witness,male,Girecourt,,1,False,False,False
Jeannette fille Jean Febuatte de la Vieville,witness,female,,,1,False,False,False
Alix soeur de la precedente,witness,unknown,,,1,False,False,False
François Mecquart le viel,witness,unknown,,,1,False,False,False
Epurot Mulot le viel,witness,unknown,,,1,False,False,False
Jeannotte fille Georgeot Cabled,witness,female,,,1,False,False,False
Hilaire fils George Cabled,witness,male,,,1,False,False,False
Michiel Colin,witness,unknown,,,1,False,False,False
Catherine femme Abraham Hilaire,witness,female,,,1,False,False,False
Aubry Picquaud,witness,unknown,,,1,False,False,False
Nicolas Grand demenge,witness,male,,,1,False,False,False
Jean Poirel,witness,male,,,1,False,False,False
Nicolas Bregeot,witness,male,,,1,False,False,False
Villemin Perry,witness,unknown,,,1,False,False,False
Jean Marchand Didelot,witness,male,,,1,False,False,False
Claudon femme Demenge le Clerc,witness,female,,,1,False,False,False
Margueritte veuve Dedier Roy,witness,female,,,1,False,False,False
Claude femme Claudot l'Huillier,witness,female,,,1,False,False,False
Colin Grandidier,witness,unknown,,,1,False,True,False
Demenge Cuinin le Bourdier et cordonnier,witness,male,,,1,False,False,False
Didon fille Jean Saulnier,witness,female,,,1,False,False,False
Le maire Philippe,witness,unknown,Hault,mayor,1,False,False,False
Claudon femme Didier Drouot,witness,female,,,1,False,False,False
Jehenne femme Jean Grandidier,witness,female,,,1,False,False,False
Demenge Saulnier,witness,male,,,1,False,False,False
Mainne femme Didier Mongenot,witness,female,,,1,False,False,False
Françoise femme Jean Mathieu le viel,witness,female,,,1,False,False,False
Asdeline femme Jean Methieu le jeune,witness,female,,,1,False,False,False
Demenge Maguison,witness,male,,,1,False,False,False
Isabelle Remy Rainville,witness,unknown,,,1,False,False,False
Jean Vincent,witness,male,,,1,False,False,False
Claudotte veuve Thiebauld Poirot,witness,female,,,1,False,False,False
Thiery Pieron,witness,unknown,,,1,False,False,False
Le maire Gaspard Vauthier,witness,unknown,,mayor,1,False,False,False
Claudon François,witness,male,,,1,False,False,False
Nicolas Mathieu,witness,male,,,2,False,False,False
Pieron Trenillot,witness,unknown,,,1,False,False,False
Le maire Demenge Bourlier,witness,male,,mayor,1,False,True,False
Bastien Dirand,witness,male,,,1,False,False,False
Claudon femme Claudon Borain,witness,female,,,1,False,True,False
Margueritte veuve Jean Husson,witness,female,,,1,False,False,False
Catherine femme Jean Laurens,witness,female,,,1,False,False,False
Margueritte femme Jean Gardel,witness,female,,,1,False,False,False
Marie femme George Ruzet,witness,female,,,1,False,False,False
Idotte femme Claudin Henryot,witness,female,,,1,False,True,False
Barbon femme Claude Noel,witness,female,,,1,False,False,False
"Marie femme Demenge Lorrain
Her brother Jean Husson",witness,female,,,1,False,False,False
Catherine servante a Demenge Lorrain,witness,female,,,1,False,False,False
Jeannon veuve Nicolas Mengenot,witness,female,,,1,False,False,False
Nicolas Malcas,witness,male,,,1,False,False,False
Marguitte femme,witness,female,Sr Francois,,1,False,False,False
Mengin Francois,witness,unknown,,,1,False,False,False
Jean Forgeot,witness,male,,,1,False,False,False
Thomas Forgeot,witness,unknown,,,1,False,False,False
Nicolas Forgeot,witness,male,,,1,False,False,False
Liegey Prout,witness,unknown,,,1,False,False,False
Mengeotte femme Jean Forgeot,witness,female,,,1,False,False,False
Dieudonnée femme Thomas Forgeot,witness,female,,,1,False,False,False
Mengin François,witness,unknown,,,1,False,False,False
Jeannon femme du precedent,witness,female,,,1,False,False,False
Claudot Henry,witness,unknown,,,1,False,False,False
Nicolas Guerlot,witness,male,,,1,False,False,False
Mengeon femme Jean,witness,female,Corbessault,,1,False,False,False
Françoise femme Pierre Bonnet,witness,female,,,1,False,False,False
Philippe Grand Demenge,witness,male,,,1,False,False,False
Odille veuve Jean,witness,female,Beufville,,1,False,False,False
Marguerite femme Vincenot de la Rue,witness,female,,,1,False,False,False
Girard Jean Girard,witness,male,,,1,False,False,False
Mengin Regnard,witness,unknown,,,1,False,False,False
Isabeau femme du precedent,witness,female,,,1,False,False,False
Belotte femme Jean Marchal,witness,female,,,1,False,True,False
Jean Rouyer,witness,male,,,1,False,False,False
Nicolas Petit Jean,witness,male,,,1,False,False,False
François Guerlot,witness,unknown,,,1,False,False,False
Jean Michelet,witness,male,,,1,False,False,False
Clement l'Allemand,witness,unknown,,,1,False,False,False
Jean Voinchelin,witness,male,,,1,False,False,False
Jean Pastel,witness,male,,,1,False,False,False
Demenge Jenniot,witness,male,,,1,False,False,False
Philippe la Tour,witness,unknown,,,1,False,False,False
Barthelemy Jacques,witness,male,,,1,False,True,False
Didier François,witness,unknown,,,1,False,True,False
Messire Didier Mathieu,witness,unknown,,,1,False,True,False
Baptiste Florentin,witness,unknown,,,1,False,False,False
Vatellet Dellenal,witness,unknown,,,1,False,False,False
Margueritte,witness,unknown,,,1,False,True,False
Jeanne Collignon,witness,female,,,1,False,False,False
Jehan Mortaigne,witness,unknown,,,1,False,False,False
Clere veuve Claudin Grand Villaume,witness,female,,,1,False,False,False
Mre Didier Gerdin,witness,unknown,,,1,False,True,False
Margueritte femme Noel Gerard,witness,female,,,1,False,False,False
Marie femme Remey Bastien,witness,female,,,1,False,False,False
Noel Daulphin,witness,unknown,,,1,False,False,False
Mengeon femme du precedent,witness,female,,,1,False,False,False
Marguerite femme Jean Guillemart,witness,female,,,1,False,True,False
Peirecte Maillart,witness,unknown,,,1,False,False,False
Catherine femme François Colas,witness,female,,,1,False,False,False
Jean Gillet,witness,male,,,1,False,False,False
Alizon Bretan,witness,unknown,,,1,False,False,False
Claudon Mequin,witness,male,,,1,False,False,False
Barbe femme Demenge Cuysenier,witness,female,,,1,False,True,False
Didiere Pensee femme Jacquemin Reverts,witness,female,,,1,False,False,False
Jacquin Mequin,witness,unknown,,,1,False,False,False
Mengin Jenin,witness,unknown,,,1,False,False,False
Bastien Thieriet,witness,male,,,1,False,True,False
Jean Demenge dit Cuysenier,witness,male,,,1,False,False,False
