node,n_neighbors,accused_neighbors,exposure_ratio,is_accused
Jannon Jannest femme a Bastien Adan d'Essegney,1,1,1.0,0
B 8721 no 2. Witch 294; Jean Perrin de Giriviller,17,0,0.0,1
Jean Michault dit Jeantaire,1,1,1.0,0
Claudon le Court,1,1,1.0,0
Schwaben Mathis,1,0,0.0,0
Claudon Jean,15,0,0.0,0
Phelippa,1,0,0.0,0
Jennon femme Jean Goudel,10,1,0.1,0
Claudon Holbat,1,0,0.0,0
Jennon veuve Valentin Girard de St Remy,1,1,1.0,0
Claudon Dollemaire,9,0,0.0,0
"Witch 146: B8667 no 8, Claudatte veuve Michel Deme",13,0,0.0,1
Anthoine Jacquat,1,0,0.0,0
"Marguitte femme Jean Laurent
Repeated husband's st",10,1,0.1,0
Jean Henry de St Blaise,1,1,1.0,0
"B 7134 no 3; witch 114, Annon Bourguignotte, femme",14,0,0.0,1
"B 8691 no 2; witch 213, Marie veuve Martin Oudinat",13,0,0.0,1
Claudon du Renty du Mesnil,1,1,1.0,0
Nicolas Mongenan,11,1,0.09090909090909091,0
Demenge Buriat bourgeois à Gerbeviller,10,1,0.1,0
Georgeon Jacot Didier Simon,10,1,0.1,0
Famion,1,0,0.0,0
Idoult Marie de la Chapelle,12,3,0.25,0
Jennon,129,0,0.0,0
Jacquemin Maire Gerard,1,1,1.0,0
Drowat Thiebault,10,1,0.1,0
Jehennon femme Claude de Metz,10,1,0.1,0
"B 8684 no 5; Witch 192, Barbelline veuve Demenge M",15,0,0.0,1
Andreu Baille de la Neuiville,1,1,1.0,0
Mengeatte femme Claudon Claudel Ferry,10,1,0.1,0
Germaine veuve Mengel Colas Demenge Durand,10,1,0.1,0
Ambroise Caba,1,0,0.0,0
Lucye femme Mengin Saulvaige,10,1,0.1,0
B 8941 no 2. Witch 318; Jaulne veuve Nicolas Vince,10,0,0.0,1
Colas Epvron,10,1,0.1,0
Claudatte veuve Jean Mathieu,1,1,1.0,0
Didier Parmentier,1,0,0.0,0
Claudon femme Claudon Borain,10,1,0.1,0
Jehenne femme Jean Demenge,1,1,1.0,0
Claude de Montigny,7,1,0.14285714285714285,0
Catherine servante a Claudel Estienne de Robache,1,1,1.0,0
B 2211 no 1; witch 011,2,0,0.0,0
B 8682 no 7; witch 185,1,0,0.0,0
Margueritte femme Noel Gerard,1,1,1.0,0
"B 8693 no 2; witch 231, Jean Aulbry du Vivier d'Et",34,0,0.0,1
Mengin Bailly de Condé,10,1,0.1,0
Claude Jeandel,1,0,0.0,0
Jacquotte femme Jean Helley du Mesnil,10,1,0.1,0
Jennon femme Loys Chappon,1,1,1.0,0
Mengeatte femme Vincent Jeandel,1,1,1.0,0
Lucie femme de Nicolas Remy de Charmes,10,1,0.1,0
Jean Nyel,10,1,0.1,0
Babillon femme Demenge Maxant,1,1,1.0,0
Jacquot Thiery,1,0,0.0,0
Didier Moictrier,3,2,0.6666666666666666,0
Agnes femme Nicolas Herbel d'Einville,1,1,1.0,0
Colas Georgeon Sellier,1,1,1.0,0
Adam Rocq,1,0,0.0,0
Jeannon femme Jean Gerardat de Mouriviller,10,1,0.1,0
Colas Barthelemin de Moyenmoutier,1,1,1.0,0
Jean Lhoste,1,0,0.0,0
Jean Colas,2,0,0.0,0
Claudin Thieriat,1,0,0.0,0
Jean Thierion,2,0,0.0,0
Claude veuve Bastien Mathieu,7,1,0.14285714285714285,0
Grand Austien,1,0,0.0,0
femme François Picquet,3,0,0.0,0
Nicolas Goussat,2,1,0.5,0
Jean Sterbey,1,0,0.0,0
Thonius,1,0,0.0,0
Colas Vallentine,1,1,1.0,0
Nicolas Malcas,3,1,0.3333333333333333,0
Jennon femme Claudon Hennemant de La Vacherie (S.,1,0,0.0,0
"B 8687 no 8; witch 206, Aley femme Jean Perrin, du",20,0,0.0,1
veuve Claudon Aulbry,3,0,0.0,0
Meline femme Jean Trichart dit Henry de Raon,9,1,0.1111111111111111,0
Beniste femme Colas Jean Mongeay de Moyenmoustier,1,1,1.0,0
Jean Derechee,1,0,0.0,0
Isabel,3,0,0.0,0
Didier Claude,1,0,0.0,0
"Witch 278: B8715 no 1, Georgeatte femme de Didier ",21,0,0.0,1
Agnez femme de Claude Vallon gouverneur moderne de,10,1,0.1,0
George Parmentier,1,1,1.0,0
Jean Francois d'Embermesnil,1,1,1.0,0
Jean Estienne de Bathelemont,1,1,1.0,0
Colas Francois,1,0,0.0,0
Le Sr Nicolas de Lusse tabellion,10,1,0.1,0
Jean Halbix,1,0,0.0,0
Agnon,1,0,0.0,0
Marion fille du precedent,4,0,0.0,0
Thoussainct Tarrion,1,0,0.0,0
Vincent Bandesapt,2,0,0.0,0
Francoise femme Jean Quezel de Mouriviller,1,1,1.0,0
Nicolas Chardin,1,0,0.0,0
Lux Barquel,1,0,0.0,0
Claudon le Roy de Brouvelieures,1,1,1.0,0
Jennon veuve feu le Grand Curien,1,1,1.0,0
Jean Laurent,11,1,0.09090909090909091,0
"B 8667 No 6 Witch 144, Zabel du Sambois",13,0,0.0,1
Gerard Codat drappier de Raon,9,1,0.1111111111111111,0
Nicolas Jacquat de Neumont,1,1,1.0,0
Charles Conninc,11,1,0.09090909090909091,0
Jean Voiry dit de Bul,1,1,1.0,0
Brice Thiebauld Grand Claude de Dempruz,9,1,0.1111111111111111,0
Jean Hanry,3,2,0.6666666666666666,0
Barbelline femme Jean de Barrois du Grand Rombach,6,1,0.16666666666666666,0
Mathiatte,13,1,0.07692307692307693,0
Claude Guerard,10,1,0.1,0
Jean Jerome,1,0,0.0,0
Colas Valtin,1,0,0.0,0
Jean Dieudonné Laurent,1,1,1.0,0
Jennon femme Lucas Brandeck,2,0,0.0,0
Margueritte femme Jean Gabriel,1,1,1.0,0
Claudatte femme Colas Valtin,1,1,1.0,0
Jehenne veuve Adam Marchal d'Amange,1,1,1.0,0
Claudon Poirresson,1,0,0.0,0
Jean Saulnier,2,0,0.0,0
Martin Fachot,2,2,1.0,0
Jean Petit Jean,9,1,0.1111111111111111,0
Jeannon veuve Grand Bastien,10,1,0.1,0
"Claudon Claude Didier
3 years earlier his wife was",1,1,1.0,0
Colas Claude Jardel,1,1,1.0,0
"Claudette femme Thoussainct Gomay
Section of depos",1,1,1.0,0
Nicolas Cariolle,1,1,1.0,0
Nicole veuve Mengin Nigal,2,0,0.0,0
Noel Purel (dit le Petit Noel),2,0,0.0,0
Henri Claude,1,0,0.0,0
Claude Mengeon Grivel,3,0,0.0,0
"Vosges G 708 no 1; witch 338, Marion femme Claudel",11,0,0.0,1
Jehenne femme Claude Pulligny,7,1,0.14285714285714285,0
Halby femme Demenge Colas Gerard de Brehimont,1,1,1.0,0
Mengel Urbain,10,1,0.1,0
Blaise,1,0,0.0,0
George Guerin,1,0,0.0,0
Jean Ferry de la Neufville,1,1,1.0,0
Jennon veuve Didier Guillemotte,1,1,1.0,0
Bastien Mathis,1,0,0.0,0
Nicolas Blaisotte de la Neufville,8,1,0.125,0
Jennon femme Colas Moullot,1,1,1.0,0
Margueritte femme Jean Renolbard,10,1,0.1,0
Colas Lallemand,2,1,0.5,0
Claudon Dion du Viel Marché,9,0,0.0,0
"B 8680 no 4; witch 174, Barbelline femme Mengeon J",7,0,0.0,1
sa femme Bietrix,3,0,0.0,0
Jean Grassoye,10,1,0.1,0
Colas du Rux,1,1,1.0,0
Synnelle femme Schneyder Hanns d'Amange (Insming),1,0,0.0,0
Demenge Maugeon,1,0,0.0,0
Claudon Anthoine de Bathelemont,1,1,1.0,0
Marie femme Jean François,10,1,0.1,0
B 8704 no 2. Witch 252: Georgeatte femme Demenge J,1,0,0.0,0
Jean de Loizey,1,1,1.0,0
Bablon,1,0,0.0,0
Dion Fran,1,0,0.0,0
Charles Claude Pierre,1,1,1.0,0
Didier Bandeça,10,1,0.1,0
Margueritte femme Mengin Godat,10,1,0.1,0
Gerard Barlet,1,0,0.0,0
Claudon Chapelier,1,0,0.0,0
Mengeatte femme Lienard Demenge Girard,1,1,1.0,0
Catherine femme Colin Housson,1,1,1.0,0
Pierre Mesure,1,0,0.0,0
Demenge Mathieu,3,2,0.6666666666666666,0
Annel femme du precedent,1,1,1.0,0
Claude fille Thierry Maillard,10,1,0.1,0
Yzabel femme Simon Tixerant de St Nicolas,1,1,1.0,0
Jean Paulus Martin bourgeois de St. Dié,7,1,0.14285714285714285,0
Jeannotte veuve Claudon Toussaint,2,0,0.0,0
Claudon Aucel de Brouvelieures,10,1,0.1,0
Alix,8,0,0.0,0
Margueritte femme Claudon Forgeat,10,1,0.1,0
Claude fille Colas Gardey de Parroie,1,1,1.0,0
Jean Vidier,1,0,0.0,0
Jean Valtin de la Chapelle,2,2,1.0,0
"Dieudonnée femme Claudin Gaulbain le jeune
After h",10,1,0.1,0
Jean Gros,1,0,0.0,0
Nicolas Lambert,9,1,0.1111111111111111,0
Mengeon Lausson de Fontenay,2,0,0.0,0
"Jean Henry
After quarrel he instantly had trouble ",1,1,1.0,0
Catherine femme Mongeon de la Woeuvre,1,1,1.0,0
Janotte femme de Jehan Vastron de la Neufville,1,1,1.0,0
Colas Jean Olry,1,1,1.0,0
Thoussaince,1,0,0.0,0
Jacquot,1,0,0.0,0
Laurent Bormes,1,0,0.0,0
Lienard Jean,1,0,0.0,0
Didier Mongenot,1,0,0.0,0
Idoult Jean,1,0,0.0,0
Vallentin Pierrat mareschal demeurant a Aydoille,1,1,1.0,0
"Barbe femme Demenge le Maire
Reputation more than ",10,1,0.1,0
B 3327 no 3; witch 039,2,0,0.0,0
Magdelaine servante au Curé de Sainte Margarée,1,1,1.0,0
Lucas Mercier,1,0,0.0,0
Ferry,1,0,0.0,0
Grand Bastien,1,0,0.0,0
Didon fille Jean Saulnier,9,1,0.1111111111111111,0
B 3323 no 4; witch 028,3,0,0.0,0
Fleuratte femme Lucas Guerard,1,1,1.0,0
Barbe Sellier,5,1,0.2,0
Witch 161; B8677 no 7,2,0,0.0,0
Claudin Haman,10,1,0.1,0
Germaine femme Jacques Anthoine du Chippal,1,1,1.0,0
Claude Mourchat de Moyenmoutier,10,1,0.1,0
Thomasse femme à Claude Utchin substitut,1,1,1.0,0
Jean Volf,1,0,0.0,0
Margueritte femme Pierron Jardolle,1,1,1.0,0
Yzabel,2,0,0.0,0
Nicolas Moictrier,2,1,0.5,0
René Ganard,1,0,0.0,0
Remys Masson,11,1,0.09090909090909091,0
Symon Jacquot,1,0,0.0,0
Jean Grandmont du Mesnil,11,2,0.18181818181818182,0
Jean Claude Didier du Ban le Duc,1,1,1.0,0
Elizabeth femme Jean Colat,11,2,0.18181818181818182,0
Margueritte femme Mongeon Colas Jacquat,2,0,0.0,0
Aubertin Tripa d'Einville,1,1,1.0,0
"Nicolas Noel
Both had long reputations.",1,1,1.0,0
Thiebauld Vicaire de Mouriviller,10,1,0.1,0
Nicolas Duhan,1,0,0.0,0
Noel Waultrin,1,1,1.0,0
Mengeotte femme Girard Toussainct,10,1,0.1,0
Hanry,1,0,0.0,0
Georgeatte femme de Didier Malley de la Neufville-,1,0,0.0,0
Toussaine femme Arbin Beustal,5,1,0.2,0
Simon Hougney,5,1,0.2,0
Nicolas Durand Gardener de St Nicolas,1,1,1.0,0
Claudon Robert de Brantigny,10,1,0.1,0
Claudel fils Anthoine Claudel de Hervafain,1,1,1.0,0
Ferry Claude,1,0,0.0,0
George Bademenil,1,0,0.0,0
Jean de la Haye,10,1,0.1,0
Michel Parmentier,2,1,0.5,0
Didier Housson,2,1,0.5,0
Colas Sibille,1,1,1.0,0
Nicolas Connat demeurant à Monsey,10,1,0.1,0
"B 4103; witch 076, Didelon l'Huillier et sa femme ",15,0,0.0,1
Catherine femme de Colas Jean Bagay de Fontemay,1,1,1.0,0
Jean Alloffs,10,1,0.1,0
Claudon du Haud,10,1,0.1,0
Françoise femme Abraham Simon,1,1,1.0,0
Parel Vilaume,1,0,0.0,0
Catherine femme Claudon Mathieu,1,1,1.0,0
B 3789 no 4; witch 061,2,0,0.0,0
"B 8684 no 4; Witch 191, Jean fils Demenge Arnoulx ",6,0,0.0,1
Claudon Woiriat,10,1,0.1,0
Anne fille Claudon Hosel boulangier de St Nicolas,10,1,0.1,0
"Vosges 3 C 239; Witch 340, Pierrotte Roy femme Nic",37,0,0.0,1
Ysabel femme du precedent,1,1,1.0,0
Anne femme François des Rivaulx,10,1,0.1,0
Demenge Mougeon de Repas,1,1,1.0,0
Demenge Foelice,1,1,1.0,0
Jean Hermemant alias Holbin du Vivier,1,1,1.0,0
George gros Jean drappier à Charmes,10,1,0.1,0
Mathieu,1,0,0.0,0
Colas,14,0,0.0,0
Claude Jean George,10,1,0.1,0
Mengeatte veuve Simon de Récourt,1,1,1.0,0
Jean fils Jean Thierion le vieux,1,1,1.0,0
Witch 271; B 8708 no 10,1,0,0.0,0
Marie femme Jean Joliat de Sainte Croix,6,1,0.16666666666666666,0
Nicolas de la Rolbe le jeune,10,1,0.1,0
Dieudonné Marchal de Reillon,10,1,0.1,0
Philippe Voyot,8,1,0.125,0
Nicolas Liebault de Raon,8,1,0.125,0
Jeanne femme Gerard Husson de Bathelemont,1,1,1.0,0
Margueritte femme Demenge Alix de Neufville,1,1,1.0,0
Claude Anthoine Laurent,10,1,0.1,0
Catherine servante à Mre George Bertrand,1,1,1.0,0
Catherine femme Colas de la Maix,1,1,1.0,0
Barbe femme Colin Gillet Garonnier de Rozieres,10,1,0.1,0
Francoyse fille Vaultrin Bigel tailleur,10,1,0.1,0
Chrestien Claude,1,0,0.0,0
Epne Thouvenin,10,1,0.1,0
Melline,1,0,0.0,0
Jean Villaume le Jeune de la Neufville,1,1,1.0,0
Jean Thiebault Gerard,10,1,0.1,0
Jeannon femme Mengin Demenge cordonnier de St Nico,9,1,0.1111111111111111,0
Claudon femme Nicolas Gerardin,1,1,1.0,0
Jean Galbin,1,0,0.0,0
Claudin Hamon,10,1,0.1,0
Mengeon Pierron,1,0,0.0,0
Aulbry Austette,10,1,0.1,0
Nicolas Zabey,2,1,0.5,0
Colas Demenge la Poire,10,1,0.1,0
Alizon Chardot,3,0,0.0,0
Magdelaine femme Demenge Colin,1,1,1.0,0
Elizabeth femme Nicolas de Gondrexon,1,1,1.0,0
B 4077 no 1 Witch 069,1,0,0.0,0
Anthoine Charpentier,1,0,0.0,0
Marie fille de feu Claude Masson,1,1,1.0,0
Didelon l'Huillier,3,0,0.0,0
Vosges G 708 no 1; witch 338,1,0,0.0,0
Alison femme Nicolas Gerardin,1,1,1.0,0
B 8684 no 5; Witch 192,2,0,0.0,0
Adloff Bolle,1,1,1.0,0
B 8941 no 2. Witch 318; Jaulne veuve Nicolas Vince,1,0,0.0,0
Michel Galdrimey,10,1,0.1,0
Christophe,1,0,0.0,0
Claude Malfort,1,0,0.0,0
de Raon,12,0,0.0,0
Jean Hanna de St. Remy,1,1,1.0,0
Annon veuve Claudon Barbier,10,1,0.1,0
B 4126 no 3 Witch 080,1,0,0.0,0
Anthoine Vannier,2,2,1.0,0
"B 4077 no 2 Witch 070, Claudon la Romaine",5,0,0.0,1
Claude Jean Charpentier,1,1,1.0,0
Nicolas Berquey,1,1,1.0,0
Demenge Chottey,1,0,0.0,0
"Nicolas Jean Peltre
Long reputation.
(5) Maurice M",1,1,1.0,0
Meline,6,0,0.0,0
Jehennon veuve Anthoine Alixey,1,1,1.0,0
Claudin Patenotte,1,0,0.0,0
Teuxenatte at,1,1,1.0,0
Nicolas Rouvier de Dezviller,1,1,1.0,0
Jeannon veuve Jean Batho,10,1,0.1,0
Laurence,12,0,0.0,0
Clemence femme Colas Viriot,10,1,0.1,0
Holbin Jean,1,0,0.0,0
Dieudonné,3,0,0.0,0
de Badonviller.,2,0,0.0,0
Mengel,1,0,0.0,0
"Barbon femme Hanns le Musnier (no age legible)
Gen",10,1,0.1,0
Schu Adam,1,0,0.0,0
Thouvenin Recepvier,1,0,0.0,0
Pierre Chappon de Pajaille,10,1,0.1,0
Claude Henri,2,0,0.0,0
Jean Simon de la Voivrelle,1,1,1.0,0
Belatte,1,0,0.0,0
Noble Jean Hanna de Blamont,1,1,1.0,0
Jacot Bergier Bourgeois du Viel Marché,10,1,0.1,0
"Didier Cherier bourgeois de Blamont
Had nothing to",1,1,1.0,0
B 8712 no 4; witch 275,1,0,0.0,0
Nicolas Chordey,1,0,0.0,0
? George,1,1,1.0,0
Goury Maigrat le viel du Grand Rombach,6,1,0.16666666666666666,0
Jean Cordier,2,0,0.0,0
Catherine Dieudonnée,2,0,0.0,0
B 8736; witch 314,1,0,0.0,0
Catherine veuve Delon Vincent,5,1,0.2,0
Claudatte femme de Mengeon Claudon,1,1,1.0,0
Blasotte,1,0,0.0,0
"B 8724 no 5. Witch 305, Didiere veuve Nicolas Fail",14,0,0.0,1
Blaise Lombrat,1,0,0.0,0
Zabey femme a Dieudegnon Claude,9,1,0.1111111111111111,0
Laurence fille Nicolas Symmonet,1,1,1.0,0
Mengeatte femme Jean Colin Michiel,1,1,1.0,0
Didier Loys,1,0,0.0,0
Demenge Cuinin le Bourdier et cordonnier,9,1,0.1111111111111111,0
B 8724 no 3. Witch 303,1,0,0.0,0
Demenge Fleurent le jeune,1,1,1.0,0
Jean Frampart,2,0,0.0,0
Mathiatte femme Pierre Grosmaire de Saint Dié,10,1,0.1,0
Jehennon veuve Thomas Diez Thomas de Mazelay,1,0,0.0,0
veuve Regnaud Tixerand de St Nicolas,2,0,0.0,0
Demenge Colinel,1,0,0.0,0
Marguitte femme Colas Jean Mengenot le jeune,1,1,1.0,0
Jean Demenge Olry,9,2,0.2222222222222222,0
Hellenix femme du precedent,1,1,1.0,0
Thiery Pieron,10,1,0.1,0
Laurent Fran,1,0,0.0,0
Colatte femme Colas Holbin Valdeliepvre,1,1,1.0,0
Poirson Garat,1,0,0.0,0
Jehennon veuve Remy Couppebois du Grand Rombach,6,1,0.16666666666666666,0
Catherine femme Clausse Bernet,1,1,1.0,0
Toussains femme Demenge Collenot,1,1,1.0,0
Claudon des Chiens femme Jean Genereux de Condé,10,1,0.1,0
Francois Melenicque,10,1,0.1,0
Chrestaille Potier,1,0,0.0,0
Nicolas Hanry,2,0,0.0,0
Bastien Wampel,1,1,1.0,0
Steff,1,0,0.0,0
Mengeotte Belliey,1,0,0.0,0
Anthoine Chaxel le Jeune de Fontenay,1,1,1.0,0
Mengin fils George Mengin de la Bolle,9,1,0.1111111111111111,0
Mongeon Feburel,1,0,0.0,0
Petter Lorre,1,0,0.0,0
Estienne Quenouel,10,1,0.1,0
"B 8693 no 5; witch 234, Bernarde femme Demenge Bai",21,0,0.0,1
Jacote femme de Claudon du Pore de Girecourt,1,1,1.0,0
Mengeon Henry de Fouchifol,10,1,0.1,0
Claudatte femme du maire Jean Vincent,1,1,1.0,0
Curienne veuve George Jean George,1,1,1.0,0
Lucas Toussainct verrier de Raon,10,1,0.1,0
Piers Chappon de Pajaille,1,1,1.0,0
Estienne Thomas espingleur de St Nicolas,1,1,1.0,0
Georgeon Claudon,1,0,0.0,0
Nicolas Dentandt,10,1,0.1,0
Jacquot du Prey de St. Prancher,1,1,1.0,0
Pieron de la Voivre,1,1,1.0,0
Didier Grand Colin d’Entre-deux-Eaux,10,1,0.1,0
B 3804 no 2; Witch 067,2,0,0.0,0
Marion vouve de Colas Henry d'Entre-deux-Eaux,1,1,1.0,0
Loys Melanicq,10,1,0.1,0
"B 8260; witch 126, Hillevix, femme Cuguin Magister",13,0,0.0,1
B 8691 no 15; witch 226,1,0,0.0,0
de Seuche,2,0,0.0,0
Catherine femme Demenge Jean Arnoulx du Mesnil,10,1,0.1,0
Marie femme Colin Bourlier de St Nicolas,10,1,0.1,0
Claudatte femme Jean Pinadel,1,1,1.0,0
Some years before had heard a servant in their hou,10,1,0.1,0
Lucye veuve Jean Galbin,1,1,1.0,0
Jennon femme Jean Mengenot,1,1,1.0,0
Jean Haillant,11,2,0.18181818181818182,0
Mengin Lamourou paistre de Rozieres,1,0,0.0,0
Andreu Jacquinot laboureur de St. Prancher,1,1,1.0,0
Jean Ravibaude,1,0,0.0,0
Demenge Didier Grand Colin jeune fils d'Entre-deux,10,1,0.1,0
Adrian Idoult Jean Martin,1,1,1.0,0
Colas St Remy,7,1,0.14285714285714285,0
Catherine fille Georgeon le Masson,6,1,0.16666666666666666,0
Toussaince,2,0,0.0,0
of Laitre-sous-Amance,2,0,0.0,0
Marion femme Claudel Flandrey du Faing de Ste,1,0,0.0,0
Margueritte femme Michel Hellenix,1,1,1.0,0
Claudon fils de precedent,1,1,1.0,0
"B 8669 no 3; Witch 150, Barbeline femme Claude Wan",14,0,0.0,1
Nicolas Payotte saulnier de Haraucourt,1,1,1.0,0
Jacquotte femme Mengeon Martin,9,1,0.1111111111111111,0
Henry Finance de Mandray,10,1,0.1,0
Mre Didier Gerdin,1,1,1.0,0
Jean Lhuillier,1,0,0.0,0
Claude Jean Didier Cunin,1,1,1.0,0
Honn homme Remy Dieudonné,10,1,0.1,0
B 2203 no 2; witch 010,2,0,0.0,0
Synnelle femme Gaspar Cherrier,10,1,0.1,0
Mengin Couillot,10,1,0.1,0
Idotte,2,0,0.0,0
Jean Colynot,1,1,1.0,0
Demenge Chopat,1,0,0.0,0
Anthoine Gros,1,0,0.0,0
Mengeon Galdrimey,9,2,0.2222222222222222,0
Margueritte femme George Jean le Clerc,10,1,0.1,0
Mongeon Jacat de la Neufville,10,1,0.1,0
Claudette femme Jean Didier le Marchal de Combrimo,7,1,0.14285714285714285,0
Grand Jacques,1,0,0.0,0
Martin Jean Gabourel,10,1,0.1,0
Barbelline femme Mengeon Jean de Mandray,1,0,0.0,0
Jean Grainel laboureur d'Essegney,1,1,1.0,0
"B 4495; witch 082, Claudon la Blanche, veuve Claud",20,0,0.0,1
Bresson Jeannel,1,0,0.0,0
Demenge Simonnel de Sainte Margarée,1,1,1.0,0
Jean Demenge Colin de Saulcy,1,1,1.0,0
Symonin Barbellin de Bathelemont,1,1,1.0,0
George Guirien de Reillon,10,1,0.1,0
Didier l'Enguesse,1,1,1.0,0
Francois,1,0,0.0,0
Didier Canot,1,0,0.0,0
Anthoine Gerardin jadis maieur de Rugney,8,1,0.125,0
Collatte veuve Cesar Lorette,2,0,0.0,0
Jean Symonin,1,1,1.0,0
Claude Dieudonne le maire d'Anoulsey,1,1,1.0,0
"Mengeatte veuve Martin de l'Avould
Lallemant's wif",1,1,1.0,0
Demenge de Chesnoy,10,1,0.1,0
Henry Houlatte de Reillon,1,1,1.0,0
Laurent Hoch d'Angviller,10,1,0.1,0
Benitte femme Jean Demenge Grand Haneiss,1,1,1.0,0
Nicolas Gaspart,1,0,0.0,0
Jehennon Gerardin,1,1,1.0,0
"B 8687 no 4; witch 202, Penthecoste femme Georgeon",14,0,0.0,1
Hilaire Claudon Henri,1,1,1.0,0
Jean le Compain autrement Jean Didier du Souche,9,1,0.1111111111111111,0
Demenge Jean du Paire,1,1,1.0,0
Agnon veuve Claudon Barbier,1,1,1.0,0
Aubertin Tripa,1,0,0.0,0
Colas Jean Didier Laine,1,1,1.0,0
Jehenne femme Jean Dieudegnon de Reillon,10,1,0.1,0
Pierson Claudon,1,0,0.0,0
Marion femme Claudon Jalley,1,1,1.0,0
Claudon Colas Colin Dentandt de Vivier,1,1,1.0,0
Ysambart Vieulx Maire,7,1,0.14285714285714285,0
Claudin Joly,10,1,0.1,0
Claudon Batillot de Brantigny,1,1,1.0,0
"Barbe Wathot
Had been her servant for 5 years",5,1,0.2,0
Mourice Jean,1,0,0.0,0
B 8702 no 11; witch 250,1,0,0.0,0
Jean Colin de Raves,1,1,1.0,0
Loys Thiery,1,0,0.0,0
Michiel Battaille,10,1,0.1,0
Nicolas Ferry le Vieuls de Fontenay,1,1,1.0,0
Claudatte veuve Georgeon Rasaille,1,1,1.0,0
Jehenne Medexin veuve Bastien de Neufviller,2,0,0.0,0
Elizabeth,5,0,0.0,0
Jehennon veuve Oswald Treschey le jeune,1,1,1.0,0
Colas Didier Andreu de Lubine,1,1,1.0,0
Claudon Marchal du Vivier,1,0,0.0,0
Jean La Bolle,10,1,0.1,0
Jacob Moitsch,1,1,1.0,0
Jean Anthoine de Haillieule,10,1,0.1,0
Sebille femme Jean Thieriat,1,1,1.0,0
Nickels Petter,7,1,0.14285714285714285,0
Fleuratte femme a Jean Barthelemin de la Chapelle,1,1,1.0,0
Claudon Reguard,1,1,1.0,0
Remy Alix,1,1,1.0,0
Rose femme Claudon Cordier,10,1,0.1,0
Margueritte Harmant femme de Nicolas Gegoult march,10,1,0.1,0
Jean Didier Cunin de Bertrimoutier,16,2,0.125,0
Didier Babel,1,0,0.0,0
Marie femme Demenge Pariset,1,1,1.0,0
Didiere femme du precedent,1,1,1.0,0
Demenge Petit,1,0,0.0,0
Jean Rosselat,1,0,0.0,0
Remy Heuzellin,1,0,0.0,0
Claude Colas Matisse,10,1,0.1,0
Anne veuve Demenge Claude,10,1,0.1,0
de Charmes,2,0,0.0,0
Jean Parisat,2,1,0.5,0
Mengeotte Belliey femme Chrestofle Page cordonnier,1,1,1.0,0
Vaultrin Anthoine,1,0,0.0,0
Jennon femme Colin le Bourguignon,11,2,0.18181818181818182,0
Mongeon Vanderchamps,1,0,0.0,0
Dieudonné Marchal,1,0,0.0,0
Babillon Cherier de Blamont,1,0,0.0,0
Cathnion,1,0,0.0,0
B 3317 no 1; Witch 023,2,0,0.0,0
Claudon Claude,4,0,0.0,0
"B 3327 no 4; Witch 040, Nicolas Raimbault de Reill",16,0,0.0,1
Nicolas Boucher de Champegnoult,17,2,0.11764705882352941,0
Damien Boullengier,1,1,1.0,0
Mengeon Peltier,9,1,0.1111111111111111,0
Valence,1,0,0.0,0
Georgeatte femme Colas Herteman,2,0,0.0,0
Jacques Woitsch,1,0,0.0,0
B 8691 no 17; witch 228,2,0,0.0,0
Colas Tixerand,1,0,0.0,0
Margo veuve Claudon Estienne,1,1,1.0,0
Vaultrin Loys de Domjevin,2,2,1.0,0
Jehenne veuve Jean Halbix,1,1,1.0,0
Pierrat Tripper,1,0,0.0,0
Demenge Jean Thomas dit Beulay,1,1,1.0,0
Estienne Noiselle,1,0,0.0,0
Colatte veuve Jean d'Estival de la Chapelle,1,1,1.0,0
Jean le Clerc,29,3,0.10344827586206896,0
Huguette femme Jean Grigoire,1,1,1.0,0
Noel Roussel,10,1,0.1,0
Georgeon Jean Thomas,1,1,1.0,0
B 8707 no 4; witch 256,1,0,0.0,0
Noble Jean Pierre Dattel,1,1,1.0,0
Morise manouvrier,10,1,0.1,0
Claudel Jaclin,10,1,0.1,0
Girard Demenge Girard,1,1,1.0,0
B 3323 no 7; witch 031,2,0,0.0,0
and (18) (Dieudonné Stennenat) missing - page not ,1,1,1.0,0
Valentin Claudon Holbin,10,1,0.1,0
Antoine Ferry,1,0,0.0,0
"was not confronted when she said her
only suspicio",1,1,1.0,0
Laurent Mathiot,1,0,0.0,0
Jean Florentin,1,1,1.0,0
of Le Paire (Saulcy-sur-,2,0,0.0,0
Dieudonné fils Dieudonné du Hault,5,1,0.2,0
Claudatte femme Mengeon Voiriat de Brehimont,1,1,1.0,0
Demenge Louys,1,0,0.0,0
Pierresson Vaixe,1,0,0.0,0
Isabillon femme Jean Parmentier,2,0,0.0,0
Françeatte femme Colas Charier,1,1,1.0,0
Mengeatte femme Liegey Grand Maire de la Grandefos,1,1,1.0,0
Henry Jean Defein,1,1,1.0,0
Colas Jean le maire,1,1,1.0,0
Demange Rougier,12,2,0.16666666666666666,0
Anne femme Loys de Chastenot hostelier de Ste Mari,10,1,0.1,0
Nicolas Didier Michiel le vieulx,1,1,1.0,0
Claudon Crollesier dit le Grand Claudon de Domjevi,1,1,1.0,0
Jeanne femme Jean Lienard le maimbourg,2,0,0.0,0
B 4077 no 2 Witch 070,1,0,0.0,0
Jennon veuve Grand Demenge,10,1,0.1,0
