source,target,relationship
"Michiel Holbin 26
Had never heard any harm of him","B 8684 no 1. Witch 188, Jean Demenge le Clerc dit Mandray, de Hurbache",TESTIFIED_AGAINST
Mathiotte veuve Claudin Gegoust,"B 4495; witch 082, Claudon la Blanche, veuve Claudon Aulbry, de St Prancher",TESTIFIED_AGAINST
Claudin Husson boulengier de St. Prancher,"B 4500 no 1 Witch 083, Jean et Claudin Aulbry",TESTIFIED_AGAINST
Valentine veuve de Jean Pierat de Clingotte,"Witch 156: B8677 no 2, George de Hault of Clingotte.",TESTIFIED_AGAINST
Marguitte femme a Valtin Claudon Valtin de la Chapelle,"Witch 160: B8677 no 6, Blasotte femme Claudon Collon de La Chapelle",TESTIFIED_AGAINST
Demenge Lamouratte,"B 2583 no 4; witch 018, Mengeotte femme Nicolas Colombain, de l'Estraye",TESTIFIED_AGAINST
Idoul Bon Temps de Blainville,"B 8702 no 9; witch 248, Jean Pierron Geliat, de la Neuveville-les-Raon",TESTIFIED_AGAINST
Nicolas le Clerc,"B 3323 no 3; witch 027, la Grande Marye, veuve Didier Sotterel, de Leintrey",TESTIFIED_AGAINST
Nicolas le Clerc,"B 8691 no 5; witch 216, Babelon femme Hanry Jean Hanry, of St Blaise",TESTIFIED_AGAINST
Nicolas le Clerc,"B 8702 no 1; witch 240, Jean Gregoire Mathis de Bertrimoutier",TESTIFIED_AGAINST
Nicolas le Clerc,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Marion veuve de Jean Demenge Lienard d'Entre-deux-Eaux,"Witch 161; B8677 no 7, Claudatte veuve Estienne Jean Saulcy, d’Entre-deux-Eaux",TESTIFIED_AGAINST
Nicolas Barbellin de Bathelemont,"B 5769; witch 106, Babillon femme Claudon Girard de Bathelemont-les-Bauzemont",TESTIFIED_AGAINST
Demenge Simon,"B 8677 no 11; witch 165, Claudel Demenge Martin, du Pair",TESTIFIED_AGAINST
Demenge Simon,"B 8691 no 18; witch 229, Idoult Charpentier, de la Chapelle",TESTIFIED_AGAINST
Nicolas Jean Gerardin,"B 3323 no 2; witch 026, Sebille femme Jean Pierson, de Leintrey",TESTIFIED_AGAINST
Didier Banderat marchal au Vivier,"B 8712 no 6; witch 277, Claudon Marchal du Vivier",TESTIFIED_AGAINST
Jean Colas Henry de Sainct Remy,"Witch 145: B8667 no 7, Colas Mengin de Saint Remy",TESTIFIED_AGAINST
Didier des Gouttes,"Vosges G 707 no 1; Witch 336, Jean Lallemand de St Lyenard",TESTIFIED_AGAINST
Estienne le Menant,"B 8684 no 1. Witch 188, Jean Demenge le Clerc dit Mandray, de Hurbache",TESTIFIED_AGAINST
Barbeline veuve Georgeon Choppat de Nompatelize,"B 8708 no 4: witch 265; Jean Marechal, ermite de l'ermitage de Boulain",TESTIFIED_AGAINST
Gerard Pierrot laboureur de St. Prancher,"B 4500 no 1 Witch 083, Jean et Claudin Aulbry",TESTIFIED_AGAINST
Laurence femme Nicolas Anthoine,"B 3789 no 4; witch 061, Ysabeau veuve Nicolas Demenge Richard, d'Aydoilles",TESTIFIED_AGAINST
Mengeotte femme de Vincent Jeandey d’Entre-deux-Eaux,"Witch 161; B8677 no 7, Claudatte veuve Estienne Jean Saulcy, d’Entre-deux-Eaux",TESTIFIED_AGAINST
Catherine femme Didier Bernay Dion de Lubine,"B 8699; witch 235, Claudatte veuve Jean Henri de Lubine",TESTIFIED_AGAINST
Mongeatte femme Nicolas Paiatte saulnier de St Nicolas,"B 8959 no 1; witch 321, Barbon femme Nicolas Moictrier, de Saint Nicolas",TESTIFIED_AGAINST
Didier Toussainct de Fraice,"B 8707 no 2; witch 254, Bastien Stablo de la Bolle",TESTIFIED_AGAINST
Catherine femme Jean Claudon Thierion,"B 8708 no 3; witch 264, Marguitte veuve Jean Laurent de Brehimont",TESTIFIED_AGAINST
Jean Mourxat,"B 8702 no 8; witch 247, Sebille femme Etienne Pescheur, de La Neuveville-les-Raon",TESTIFIED_AGAINST
Marie fille Remy Jeandel,"B 2583 no 7; witch 021, Royne veuve Dilan Parmentier, dite des Tartres, de",TESTIFIED_AGAINST
Claude Gallas hacquebuttier,"B 8959 no 2; witch 322, Agnes femme Chrestofle Marcoussan, de St Nicolas",TESTIFIED_AGAINST
Jean Jean Jean,"B 3347 no 2; witch 049, Jean Godot de Domjevin",TESTIFIED_AGAINST
Claudette femme Claudon Quentin,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Claudon Viriat,"B 8691 no 4; witch 215, Meline, veuve Nicolas Charier de Raon",TESTIFIED_AGAINST
Demenge Roussé,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Jean Gerardin le jeune,"B 8677 no 11; witch 165, Claudel Demenge Martin, du Pair",TESTIFIED_AGAINST
Nicolas Colin Urbain,B 8684 no 10. Witch 197; Claudatte veuve Mengeon Henry and Dieudonnée femme,TESTIFIED_AGAINST
Colas Guerard,"B 3345; witch 047, Jeanne femme Demenge Mercier, d'Autrepierre",TESTIFIED_AGAINST
Jacquat Adam,"B 8677 no 12; witch 166, Mongeatte veuve Jacques de la Woeuvre, de St Blaise",TESTIFIED_AGAINST
Pierron Jean le Masson de la Pelliere,"B 8684 no 6. Witch 193, Catherine femme Jean Bertremin de Clefcy",TESTIFIED_AGAINST
Demenge Georgel demeurant au Memesnil,"B 3804 no 3; Witch 068, Mengeon Lausson de Fontenay et sa femme Mengeotte",TESTIFIED_AGAINST
Jean Esclaire,"B 8707 no 6; witch 258, Nicolas Pairson of le Vivier",TESTIFIED_AGAINST
Demenge Mengin de Bathelemont,"B 5769; witch 106, Babillon femme Claudon Girard de Bathelemont-les-Bauzemont",TESTIFIED_AGAINST
Henryat Mathieu le jeune,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST
Claudatte femme Mengeon Jean Perry,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST
Demenge Boulengier de Domjevin,"B 3325 no 2; witch 035, Clemence veuve Claudon Marchal, de Domjevin",TESTIFIED_AGAINST
Demenge Boulengier de Domjevin,"B 3325 no 3; witch 036, Jennon femme Gerardin Friot de Domjevin",TESTIFIED_AGAINST
Claudon femme Claudon le Cerf,"B 3335 no 2; witch 044, Hellenix femme Barthelemin le Reytre, de Blamont",TESTIFIED_AGAINST
Mengeotte femme du precedent,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST
Mengeotte femme du precedent,"B 7137 no 3; witch 117, Margo femme Jean Georges, de Parey-sous-Montfort",TESTIFIED_AGAINST
Mengeotte femme du precedent,"B 7394; witch 125, Pierrot Cosson and his wife Jeannotte, of Malzeville",TESTIFIED_AGAINST
Jennon veuve Vallentin Mesline,"B 3323 no 8; witch 032, Noel Purel (dit le Petit Noel), de Blemerey",TESTIFIED_AGAINST
Colas Pairson,"B 8687 no 8; witch 206, Aley femme Jean Perrin, du Mesnil",TESTIFIED_AGAINST
Catherine femme Jean Clement,"B 8691 no 13; witch 224, Catherine femme Didier Jean Charpentier, de Remémont",TESTIFIED_AGAINST
Mongeatte femme de Jean Jacquat hostelain à Charmes,"B 4077 no 3 Witch 071, Chesnon la Triffatte",TESTIFIED_AGAINST
Didier de la Levee de Herbafain,"B 8684 no 3. Witch 77, Françatte veuve Claudon Jardel de Clefcy",TESTIFIED_AGAINST
Dedie femme Coals Faille,"B 8691 no 2; witch 213, Marie veuve Martin Oudinat, de Raon",TESTIFIED_AGAINST
"Mising - damage
(21) Beniste ?
Story about his having talked of being able to br","B 8684 no 1. Witch 188, Jean Demenge le Clerc dit Mandray, de Hurbache",TESTIFIED_AGAINST
Jennon veuve Jean Colin de Laistre (Ban de Sapt),"B 8708 no 3; witch 264, Marguitte veuve Jean Laurent de Brehimont",TESTIFIED_AGAINST
Claudatte femme Hannezo Alexy,"B 8693 no 4; witch 233, Claude Colin Michiel dit Bejolley, de Wisembach",TESTIFIED_AGAINST
Claude le Villy de Sainte Margarée,"B 8667 No 3 Witch 141, Mathieu Blaise",TESTIFIED_AGAINST
Colatte femme Mongeon Vanderchamps,"B 3789 No 3; Witch 060, Petroniere femme Jean Varnier dit Bessat, de Bruyères",TESTIFIED_AGAINST
Jeanon veuve Claude Mercier,"B 8986 no 1; witch 329, Jeanne Petiotte veuve Pierre Maulgrais de St Nicolas",TESTIFIED_AGAINST
Gerard Choppat de Mazelay,"B 8712 no 4; witch 275, Jehennon veuve Thomas Diez Thomas de Mazelay",TESTIFIED_AGAINST
Dimenche Welsche,"B 5344 no 4; Witch 101, Synnelle femme Schur Adam d'Amange (Insming)",TESTIFIED_AGAINST
Demenge Thomas,"B 8693 no 4; witch 233, Claude Colin Michiel dit Bejolley, de Wisembach",TESTIFIED_AGAINST
Colas Claude Demenge Genay,"B 8667 No 4 Witch 142, Mengette Estienne",TESTIFIED_AGAINST
Demenge Perey,"B 2203 no 2; witch 010, Jean Parmentier, de Champegnoult",TESTIFIED_AGAINST
Demenge Badorat de St. Genoy,"Witch 210; B 8689 no 2, Ulriot Colas Ulriot, Moyemont",TESTIFIED_AGAINST
Catherine veuve Thoussainct Colin Michiel Bejalley,"B 8721 no 3; Witch 295, Catherine femme Bertremin Claude de Wisembach",TESTIFIED_AGAINST
Colas Guillemotte,"B 8673 no 1; witch 152, Jean Colas Claude Martin, and his sister Jennon, de Lubine",TESTIFIED_AGAINST
Fiacre Jacquot de Repas,"B 3329; Witch 041, Claudatte femme Nicolas Chollat, de Repas",TESTIFIED_AGAINST
Marguitte femme Didier Valat de la Rochatte,"B 8700 no 4; witch 239, Claudette femme Bastien Delat, de St Dié",TESTIFIED_AGAINST
Jean Jacot de Saulceray,"B 8707 no 2; witch 254, Bastien Stablo de la Bolle",TESTIFIED_AGAINST
Dieudonné Demenge Alix,"B 6723 no 1: witch 107, Mengette femme Jean Cachette de Flin",TESTIFIED_AGAINST
Dieudonné Demenge Alix,"B 6723 no 2; witch 108, Jean Cachette de Flin",TESTIFIED_AGAINST
Mengeatte veuve Didier Babey,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST
Claudine femme Jean Cunelier,"B 3317 no 1; Witch 023, Didie veuve Demenge Pourlatte, de Blamont",TESTIFIED_AGAINST
Jean Charpentier,"B 8682 no 5; witch 183, Didielle femme Demenge Simmonel, de St Marguerite",TESTIFIED_AGAINST
Jean Charpentier,"B 8702 no 1; witch 240, Jean Gregoire Mathis de Bertrimoutier",TESTIFIED_AGAINST
Mengeon femme Jean de Corbessault,"B 7279; witch 118, Catherine Claude d'Azelot",TESTIFIED_AGAINST
Colas Jeandon du Vivier,"B 8712 no 6; witch 277, Claudon Marchal du Vivier",TESTIFIED_AGAINST
Margueritte femme Gregoire Marchal d'Einville,"B 5757; witch 105, Sibille femme Jean Vacquaire d'Einville",TESTIFIED_AGAINST
Claudin Peletier,"B 5312 no 1; witch 091, Catherine femme Adam Tarillon de Bassing",TESTIFIED_AGAINST
Claudin Peletier,"B 5312 no 3; witch 093, Anon veuve Didier Vosgien de Bassing",TESTIFIED_AGAINST
"Colas Jean le Maire
Missing section","B 8682 no 6; witch 184, Colatte veuve Jean le Parmentier, de Girompaire",TESTIFIED_AGAINST
Jean Prevost boulengier de Raon,"Witch 251; B 8704 no 1, Franceatte femme Nicolas Charier, de la Neuveville les Raon",TESTIFIED_AGAINST
George Guiart,"B 2211 no 1; witch 011, Margueritte femme Jean Estienne, d'Amance",TESTIFIED_AGAINST
Lucas Mathis,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Colas Claude le maire,"B 8691 no 4; witch 215, Meline, veuve Nicolas Charier de Raon",TESTIFIED_AGAINST
Margueritte femme Anthoine Epvre de Bathelemont,"B 5769; witch 106, Babillon femme Claudon Girard de Bathelemont-les-Bauzemont",TESTIFIED_AGAINST
Michiel Grillat,"B 8673 no 2; witch 153, Jehennon femme Jean Perrin de Girovillers-sous-Montfort",TESTIFIED_AGAINST
Jean Laiffer,"B 5344 no 3; witch 100, Synnelle femme Schneyder Hanns d'Amange (Insming)",TESTIFIED_AGAINST
Cuguin Flaux de Charmes,"B 4094 no 2 Witch 074, La Grande Lucye",TESTIFIED_AGAINST
Jennon veuve Colas Bresson,"B 8677 no 12; witch 166, Mongeatte veuve Jacques de la Woeuvre, de St Blaise",TESTIFIED_AGAINST
Vaultrin Jean Mariatte,"B 3347 no 1; witch 048, Claude Henri, d'Autrepierre",TESTIFIED_AGAINST
Didier Claude Phillippe,"B 8687 no 5; witch 203, Dieudonnée femme Pierre Chrestien de Moriviller",TESTIFIED_AGAINST
Chrestien Brandec de la Neufville,"Witch 278: B8715 no 1, Georgeatte femme de Didier Malley de la Neufville-les-Raon",TESTIFIED_AGAINST
Jehenne femme Demenge Gadel,"B 3343; witch 046, Margueritte femme Claude Martin, de Leintrey",TESTIFIED_AGAINST
Jean Ferry alias Marande,"B 8700 no 4; witch 239, Claudette femme Bastien Delat, de St Dié",TESTIFIED_AGAINST
Claude Jean Didier de Laulnay,"B 8669 no 1; Witch 148, Jeanne femme Jean Lienard le maimbourg, de Ginfosse",TESTIFIED_AGAINST
Babillon veuve du Grand Colas,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST
Jean le Maire,"B 8677 no 13 and B 8680 no 1; witch 167, Catherine femme Villaume Jean Martin du",TESTIFIED_AGAINST
Jean le Maire,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST
Jean le Maire,"Vosges G 707 no 1; Witch 336, Jean Lallemand de St Lyenard",TESTIFIED_AGAINST
Chrestien Brabant de la Neufville,"B 8736; witch 314, Sebille fille Didier Pescheur de la Neufville les Raon",TESTIFIED_AGAINST
Dedie veuve Prins Barheur,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST
Gergonne Perlet,"B 7326; witch 123, Isabillon femme Jean Parmentier, de la Neufville-devant-Nancy",TESTIFIED_AGAINST
Jean Mourisot de la Neufville,"B 8736; witch 314, Sebille fille Didier Pescheur de la Neufville les Raon",TESTIFIED_AGAINST
Demenge Jenniot,"B 7279; witch 118, Catherine Claude d'Azelot",TESTIFIED_AGAINST
Jehenne femme Nicolas Martinbois,"B 6723 no 1: witch 107, Mengette femme Jean Cachette de Flin",TESTIFIED_AGAINST
Marguitte femme Mengeon Girard de la Fosse,"B 8708 no 7; witch 268, Marguitte femme Girardin Haxo de La Fosse",TESTIFIED_AGAINST
Jennon femme Guerard Thomas,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST
Catherine femme Claudon Thomas,"B 3323 no 7; witch 031, Didier femme Nicolas le Vefue le Viel, de Leintrey",TESTIFIED_AGAINST
Nicolas Gamel de Brouvelieures,"B 3789 no 2; witch 059, Georgeatte femme Colas Herteman, de Brouvelieures",TESTIFIED_AGAINST
Jeanne femme Demenge Balatte,"B 2211 no 1; witch 011, Margueritte femme Jean Estienne, d'Amance",TESTIFIED_AGAINST
Catherine femme Jean Purel le charier,"B 6723 no 1: witch 107, Mengette femme Jean Cachette de Flin",TESTIFIED_AGAINST
Catherine femme de Jean des Auxes,"Witch 160: B8677 no 6, Blasotte femme Claudon Collon de La Chapelle",TESTIFIED_AGAINST
Mengeon Colas le Vieulx Homme,"B 8707 no 3; witch 255, Claude Mengeon Grivel, alias des Feignes, de Sachemont",TESTIFIED_AGAINST
Jean Colas de Vic,"B 8684 no 3. Witch 77, Françatte veuve Claudon Jardel de Clefcy",TESTIFIED_AGAINST
Catherine veuve Arnould Didier Arnould,"B 8673 no 1; witch 152, Jean Colas Claude Martin, and his sister Jennon, de Lubine",TESTIFIED_AGAINST
Clemence femme Colas Viriat,"B 8702 no 10; witch 249, Jennon femme Jean Pieron Geliat, de la Neuveville-les-Raon.",TESTIFIED_AGAINST
Nicolas Claudon Petit Homme de Dompierre,"B 3792 no 4; witch 065, Thomasse femme Jean Poirot, de Dompierre",TESTIFIED_AGAINST
Jean Bresson,"B 8677 no 12; witch 166, Mongeatte veuve Jacques de la Woeuvre, de St Blaise",TESTIFIED_AGAINST
Jean Bresson,"B 8691 no 5; witch 216, Babelon femme Hanry Jean Hanry, of St Blaise",TESTIFIED_AGAINST
Girard Toussainct,"B 8707 no 7; witch 259, Jean Seigaire de Nompatelize",TESTIFIED_AGAINST
Nicolas Loys de Repas,"B 3329; Witch 041, Claudatte femme Nicolas Chollat, de Repas",TESTIFIED_AGAINST
Bernard Viry de Brouvelieures,"B 3792 no 1; Witch 062, Nicolas Herteman, de Brouvelieures",TESTIFIED_AGAINST
Noel Perrin,"B 2199 no 3; witch 007, Collatte veuve Cesar Lorette, of Laitre-sous-Amance",TESTIFIED_AGAINST
Nicolas Goudot de Domjevin,"B 3327 no 1; witch 037, Chrestienne femme Nicolas Barret de Domjevin",TESTIFIED_AGAINST
Catherine fille Jean Dediat de Domjevin,"B 3325 no 2; witch 035, Clemence veuve Claudon Marchal, de Domjevin",TESTIFIED_AGAINST
Claudon Crolbesner,"B 3323 no 8; witch 032, Noel Purel (dit le Petit Noel), de Blemerey",TESTIFIED_AGAINST
Honn Homme Diey Bretaulx,"B 8678 no 2; witch 169, Marion veuve Demenge le Masson, de St Dié",TESTIFIED_AGAINST
Claudon Thoussainct,"B 3323 no 6; witch 030, Pierson fils Petit Pierson, de Leintrey",TESTIFIED_AGAINST
Adam fils Jean Didier Jacquemin,"B 8691 no 15; witch 226, Colas Gerard de Benifosse",TESTIFIED_AGAINST
Francois Berniquet,"B 8939 ; witch 316, Claudon Charniere, femme François Picquet, de St. Nicolas-de-",TESTIFIED_AGAINST
Demenge Melline,"Vosges 3 C 239; Witch 340, Pierrotte Roy femme Nicolas Martin, de Badonviller.",TESTIFIED_AGAINST
Claude Mathis de Fouchifol,"B 8717 no 6; witch 289, Jennon femme Claude Mengin de Fouchifol (commune de",TESTIFIED_AGAINST
Margueritte femme Nicolas Laurent de Raon,"B 8735 no 4; witch 311, Jennon femme Bastien Jean Simon de Raon",TESTIFIED_AGAINST
Jean Pastel,"B 7279; witch 118, Catherine Claude d'Azelot",TESTIFIED_AGAINST
Alison femme Toussaint Thiebel,B 6760. Witch 109; Mengeatte veuve Grand Jacques de Rehainviller,TESTIFIED_AGAINST
Phelice femme Girardin Didier Masson,"B 8684 no 1. Witch 188, Jean Demenge le Clerc dit Mandray, de Hurbache",TESTIFIED_AGAINST
? femme Jean Hanna de St Remy,B 8708 no 5; witch 266; Jennon femme Claudon Girard de St Remy.,TESTIFIED_AGAINST
Jacquot Colas le Maire,"B 5327 no 2; witch 097, Odile femme Martin Claude, d'Assenoncourt",TESTIFIED_AGAINST
Thomas Gerardin,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST
Jean des Vaulx,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST
Pelto Hardier dit Brayotte,"B 5327 no 1; witch 096, Colas Hardier de Mulcey",TESTIFIED_AGAINST
Colas Claude Girard de Brehimont,"B 8708 no 6; witch 267, Claudon Jean Perrin dit Mathelon, de Brehimont",TESTIFIED_AGAINST
Epuron Jany,"B 8677 no 13 and B 8680 no 1; witch 167, Catherine femme Villaume Jean Martin du",TESTIFIED_AGAINST
Epuron Jany,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST
Marguitte femme a Jean Claude,"Witch 159: B8677 no 5, Blason Charpentier de La Chapelle",TESTIFIED_AGAINST
Mengeon Dion de Fouchifol,"B 8717 no 6; witch 289, Jennon femme Claude Mengin de Fouchifol (commune de",TESTIFIED_AGAINST
Claudon Xalley de Bussang,"B 2574; Witch 014; Claude Hocquart, Mengeotte Hocquart, Catherine femme",TESTIFIED_AGAINST
Mengeon Didier Henryat,"B 8682 no 7; witch 185, Agathe femme Colas Jobay du Faing",TESTIFIED_AGAINST
Clement d'Agincourt,"B 2199 no 2; witch 006, Françoise femme Bastien Bourguignon, dite la Vilaume, du",TESTIFIED_AGAINST
Jean Henry,"B 3323 no 8; witch 032, Noel Purel (dit le Petit Noel), de Blemerey",TESTIFIED_AGAINST
Jean Henry,"B 3333; witch 042, Chretienne Simon, femme Demenge Fennay, de Domjevin",TESTIFIED_AGAINST
Jean Henry,"B 3347 no 2; witch 049, Jean Godot de Domjevin",TESTIFIED_AGAINST
Jean Henry,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST
Claudatte femme Claudon Quentin,"B 8719 no 3; witch 292, Dion veuve Jean Remy de Raon",TESTIFIED_AGAINST
Jean Saulnier de Mouriviller,"B 8741; witch 315, Margueritte femme Didier Perisc de Mouriviller",TESTIFIED_AGAINST
Jean Michiel de Belmont,"B 3728; witch 055, Jeanne veuve Valentin Claude Thihard du Void de Belmont",TESTIFIED_AGAINST
Thiebault Robert,"B 8260; witch 126, Hillevix, femme Cuguin Magister, de Vilcey-sur-Trey",TESTIFIED_AGAINST
"Damaged.
(7) Nicolas Moullot","B 8702 no 11; witch 250, Marguitte Lairain femme Mengeon Moullot de la Vacherie",TESTIFIED_AGAINST
Claudon Colas Colin du Vivier,"B 8719 no 2; witch 291, Jennon femme Jean Jacquot Etienne du Menil",TESTIFIED_AGAINST
Jean Dieudenon de Reillon,"B 3327 no 4; Witch 040, Nicolas Raimbault de Reillon",TESTIFIED_AGAINST
Jehenne femme Jean Mongeay,"B 3347 no 2; witch 049, Jean Godot de Domjevin",TESTIFIED_AGAINST
Jean du Bois de Reillon,"B 3327 no 3; witch 039, Margueritte Francois, veuve Dieudonné du Banc de Reillon",TESTIFIED_AGAINST
Jean Reguard,"B 8724 no 1; witch 301, Humbert Marchal de Coincourt",TESTIFIED_AGAINST
Jennon femme René Ganard,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST
Marguerite veuve Demenge Jacquemin,"B 3323 no 4; witch 028, Marguerite Jobarde, veuve Demenge Vaultrin, de Leintrey",TESTIFIED_AGAINST
Bietrix jeune fille a Colin Gillet,"B 8535 no 1; witch 133, Jehenne Medexin veuve Bastien de Neufviller, de Rozieres",TESTIFIED_AGAINST
Jehannon femme Nicolas Gergonne,"B 8945; witch 319, Nicole veuve Mengin Nigal, de Saint Nicolas",TESTIFIED_AGAINST
Gratian Doridant,"B 8687 no 9; witch 207, Jean Grand Didier, de la Vacherie",TESTIFIED_AGAINST
Anne femme Nicolas Recouvreur,B 8941 no 1. Witch 317; Mengotte femme Pierre Gascon de St. Nicolas.,TESTIFIED_AGAINST
Mengeon fille Nicolas Villaume,"B 2583 no 4; witch 018, Mengeotte femme Nicolas Colombain, de l'Estraye",TESTIFIED_AGAINST
Claudine femme a Jean Boudart de Xennenay,"B 2521 no 1; Witch 013, Jacotte femme Nicolas François Raon de Xennenay",TESTIFIED_AGAINST
Catherine femme de Demenge du grand meix de la Chapelle,"Witch 160: B8677 no 6, Blasotte femme Claudon Collon de La Chapelle",TESTIFIED_AGAINST
Marguerite veuve Claude Hersault,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST
Claudin Richard,"B 7326; witch 123, Isabillon femme Jean Parmentier, de la Neufville-devant-Nancy",TESTIFIED_AGAINST
Mongeotte femme Gerard Demenge,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST
Demenge Jacquat,"B 8721 no 6. Witch 298, Catherine femme Jean le Maire, of Le Paire (Saulcy-sur-",TESTIFIED_AGAINST
Demenge Jacquat,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST
Michiel Bonniller,"B 8945; witch 319, Nicole veuve Mengin Nigal, de Saint Nicolas",TESTIFIED_AGAINST
Jean Petit Jean Louys,"B 8684 no 6. Witch 193, Catherine femme Jean Bertremin de Clefcy",TESTIFIED_AGAINST
